id,year,status
386,2008.0,Single
386,2009.0,Single
386,2010.0,Married
386,2011.0,Single
386,2012.0,Single
386,2013.0,Married
386,2014.0,Married
386,2015.0,Married
386,2016.0,Single
386,2017.0,Married
386,2018.0,Married
387,2009.0,Single
387,2010.0,Single
387,2011.0,Single
387,2012.0,Single
387,2013.0,Married
387,2014.0,Single
387,2015.0,Married
387,2016.0,Single
387,2017.0,Single
387,2018.0,Married
388,2013.0,Single
388,2014.0,Single
388,2015.0,Single
388,2016.0,Single
388,2017.0,Single
388,2018.0,Single
389,2011.0,Married
389,2012.0,Married
389,2013.0,Married
389,2014.0,Single
389,2015.0,Married
389,2016.0,Single
389,2017.0,Single
389,2018.0,Single
390,2005.0,Married
390,2006.0,Single
390,2007.0,Single
390,2008.0,Single
390,2009.0,Single
390,2010.0,Married
390,2011.0,Single
390,2012.0,Married
390,2013.0,Married
390,2014.0,Married
390,2015.0,Married
390,2016.0,Single
390,2017.0,Married
390,2018.0,Married
391,2014.0,Married
391,2015.0,Married
391,2016.0,Single
391,2017.0,Single
391,2018.0,Married
392,2009.0,Single
392,2010.0,Married
392,2011.0,Married
392,2012.0,Married
392,2013.0,Married
392,2014.0,Married
392,2015.0,Married
392,2016.0,Married
392,2017.0,Married
392,2018.0,Single
393,2013.0,Single
393,2014.0,Single
393,2015.0,Single
393,2016.0,Single
393,2017.0,Married
393,2018.0,Single
394,2008.0,Single
394,2009.0,Married
394,2010.0,Married
394,2011.0,Single
394,2012.0,Single
394,2013.0,Married
394,2014.0,Single
394,2015.0,Married
394,2016.0,Single
394,2017.0,Single
394,2018.0,Married
395,2012.0,Married
395,2013.0,Married
395,2014.0,Married
395,2015.0,Single
395,2016.0,Married
395,2017.0,Married
395,2018.0,Single
396,2013.0,Single
396,2014.0,Married
396,2015.0,Single
396,2016.0,Single
396,2017.0,Single
396,2018.0,Single
397,2009.0,Married
397,2010.0,Single
397,2011.0,Married
397,2012.0,Single
397,2013.0,Single
397,2014.0,Single
397,2015.0,Single
397,2016.0,Married
397,2017.0,Married
397,2018.0,Married
398,2009.0,Single
398,2010.0,Married
398,2011.0,Single
398,2012.0,Married
398,2013.0,Married
398,2014.0,Single
398,2015.0,Married
398,2016.0,Married
398,2017.0,Single
398,2018.0,Married
399,2013.0,Single
399,2014.0,Married
399,2015.0,Single
399,2016.0,Married
399,2017.0,Married
399,2018.0,Single
400,2009.0,Married
400,2010.0,Married
400,2011.0,Single
400,2012.0,Single
400,2013.0,Married
400,2014.0,Married
400,2015.0,Single
400,2016.0,Single
400,2017.0,Single
400,2018.0,Married
401,2011.0,Single
401,2012.0,Married
401,2013.0,Single
401,2014.0,Married
401,2015.0,Married
401,2016.0,Single
401,2017.0,Married
401,2018.0,Married
402,2014.0,Married
402,2015.0,Married
402,2016.0,Married
402,2017.0,Married
402,2018.0,Married
403,2006.0,Married
403,2007.0,Married
403,2008.0,Married
403,2009.0,Single
403,2010.0,Married
403,2011.0,Married
403,2012.0,Married
403,2013.0,Single
403,2014.0,Married
403,2015.0,Single
403,2016.0,Single
403,2017.0,Married
403,2018.0,Married
404,2015.0,Single
404,2016.0,Married
404,2017.0,Single
404,2018.0,Single
405,2017.0,Single
405,2018.0,Single
406,2013.0,Single
406,2014.0,Married
406,2015.0,Married
406,2016.0,Married
406,2017.0,Single
406,2018.0,Married
407,2012.0,Married
407,2013.0,Single
407,2014.0,Single
407,2015.0,Married
407,2016.0,Married
407,2017.0,Single
407,2018.0,Married
409,2006.0,Single
409,2007.0,Married
409,2008.0,Married
409,2009.0,Single
409,2010.0,Single
409,2011.0,Single
409,2012.0,Married
409,2013.0,Single
409,2014.0,Single
409,2015.0,Married
409,2016.0,Single
409,2017.0,Married
409,2018.0,Single
410,2010.0,Single
410,2011.0,Married
410,2012.0,Single
410,2013.0,Single
410,2014.0,Married
410,2015.0,Single
410,2016.0,Married
410,2017.0,Single
410,2018.0,Single
411,2015.0,Married
411,2016.0,Single
411,2017.0,Single
411,2018.0,Married
412,2011.0,Single
412,2012.0,Single
412,2013.0,Single
412,2014.0,Single
412,2015.0,Single
412,2016.0,Married
412,2017.0,Married
412,2018.0,Married
413,2012.0,Married
413,2013.0,Married
413,2014.0,Married
413,2015.0,Married
413,2016.0,Married
413,2017.0,Single
413,2018.0,Single
414,2007.0,Married
414,2008.0,Married
414,2009.0,Single
414,2010.0,Single
414,2011.0,Married
414,2012.0,Married
414,2013.0,Married
414,2014.0,Single
414,2015.0,Married
414,2016.0,Married
414,2017.0,Married
414,2018.0,Single
415,2013.0,Single
415,2014.0,Single
415,2015.0,Single
415,2016.0,Married
415,2017.0,Single
415,2018.0,Single
416,2012.0,Single
416,2013.0,Married
416,2014.0,Single
416,2015.0,Married
416,2016.0,Married
416,2017.0,Single
416,2018.0,Married
417,2012.0,Married
417,2013.0,Married
417,2014.0,Single
417,2015.0,Single
417,2016.0,Married
417,2017.0,Married
417,2018.0,Married
418,2010.0,Single
418,2011.0,Married
418,2012.0,Married
418,2013.0,Single
418,2014.0,Single
418,2015.0,Single
418,2016.0,Married
418,2017.0,Single
418,2018.0,Single
419,2014.0,Single
419,2015.0,Single
419,2016.0,Married
419,2017.0,Married
419,2018.0,Married
420,2014.0,Married
420,2015.0,Married
420,2016.0,Single
420,2017.0,Married
420,2018.0,Single
421,2013.0,Married
421,2014.0,Single
421,2015.0,Single
421,2016.0,Single
421,2017.0,Single
421,2018.0,Single
422,2012.0,Single
422,2013.0,Married
422,2014.0,Married
422,2015.0,Married
422,2016.0,Single
422,2017.0,Single
422,2018.0,Single
423,2015.0,Married
423,2016.0,Single
423,2017.0,Married
423,2018.0,Married
424,2012.0,Married
424,2013.0,Married
424,2014.0,Single
424,2015.0,Single
424,2016.0,Single
424,2017.0,Married
424,2018.0,Married
425,2014.0,Single
425,2015.0,Single
425,2016.0,Married
425,2017.0,Single
425,2018.0,Married
426,2013.0,Single
426,2014.0,Single
426,2015.0,Married
426,2016.0,Married
426,2017.0,Married
426,2018.0,Married
427,2014.0,Single
427,2015.0,Married
427,2016.0,Married
427,2017.0,Single
427,2018.0,Married
428,2011.0,Married
428,2012.0,Single
428,2013.0,Single
428,2014.0,Married
428,2015.0,Single
428,2016.0,Single
428,2017.0,Single
428,2018.0,Single
429,2011.0,Single
429,2012.0,Married
429,2013.0,Single
429,2014.0,Married
429,2015.0,Single
429,2016.0,Single
429,2017.0,Single
429,2018.0,Married
430,2009.0,Married
430,2010.0,Married
430,2011.0,Married
430,2012.0,Married
430,2013.0,Single
430,2014.0,Married
430,2015.0,Married
430,2016.0,Married
430,2017.0,Single
430,2018.0,Married
431,2007.0,Single
431,2008.0,Single
431,2009.0,Married
431,2010.0,Single
431,2011.0,Single
431,2012.0,Married
431,2013.0,Married
431,2014.0,Married
431,2015.0,Single
431,2016.0,Single
431,2017.0,Married
431,2018.0,Married
432,2013.0,Married
432,2014.0,Single
432,2015.0,Single
432,2016.0,Married
432,2017.0,Single
432,2018.0,Single
433,2014.0,Single
433,2015.0,Single
433,2016.0,Single
433,2017.0,Single
433,2018.0,Single
434,2013.0,Single
434,2014.0,Married
434,2015.0,Single
434,2016.0,Single
434,2017.0,Married
434,2018.0,Single
435,2013.0,Single
435,2014.0,Single
435,2015.0,Married
435,2016.0,Married
435,2017.0,Married
435,2018.0,Single
436,2009.0,Single
436,2010.0,Married
436,2011.0,Single
436,2012.0,Single
436,2013.0,Single
436,2014.0,Single
436,2015.0,Married
436,2016.0,Single
436,2017.0,Single
436,2018.0,Married
437,2014.0,Married
437,2015.0,Single
437,2016.0,Married
437,2017.0,Married
437,2018.0,Single
438,2013.0,Single
438,2014.0,Married
438,2015.0,Married
438,2016.0,Married
438,2017.0,Married
438,2018.0,Single
439,2009.0,Single
439,2010.0,Married
439,2011.0,Single
439,2012.0,Single
439,2013.0,Married
439,2014.0,Married
439,2015.0,Single
439,2016.0,Married
439,2017.0,Married
439,2018.0,Married
440,2012.0,Single
440,2013.0,Married
440,2014.0,Single
440,2015.0,Married
440,2016.0,Married
440,2017.0,Single
440,2018.0,Married
441,2011.0,Single
441,2012.0,Single
441,2013.0,Married
441,2014.0,Single
441,2015.0,Married
441,2016.0,Single
441,2017.0,Single
441,2018.0,Married
442,2014.0,Single
442,2015.0,Married
442,2016.0,Married
442,2017.0,Single
442,2018.0,Single
443,2011.0,Single
443,2012.0,Married
443,2013.0,Single
443,2014.0,Single
443,2015.0,Single
443,2016.0,Married
443,2017.0,Married
443,2018.0,Married
444,2012.0,Married
444,2013.0,Married
444,2014.0,Single
444,2015.0,Single
444,2016.0,Married
444,2017.0,Single
444,2018.0,Married
445,2013.0,Single
445,2014.0,Single
445,2015.0,Married
445,2016.0,Single
445,2017.0,Single
445,2018.0,Single
446,2013.0,Single
446,2014.0,Married
446,2015.0,Single
446,2016.0,Married
446,2017.0,Married
446,2018.0,Married
447,2011.0,Married
447,2012.0,Married
447,2013.0,Single
447,2014.0,Single
447,2015.0,Married
447,2016.0,Single
447,2017.0,Single
447,2018.0,Married
448,2013.0,Single
448,2014.0,Married
448,2015.0,Married
448,2016.0,Single
448,2017.0,Single
448,2018.0,Single
449,2013.0,Married
449,2014.0,Single
449,2015.0,Single
449,2016.0,Single
449,2017.0,Married
449,2018.0,Married
450,2010.0,Single
450,2011.0,Married
450,2012.0,Single
450,2013.0,Single
450,2014.0,Married
450,2015.0,Single
450,2016.0,Married
450,2017.0,Single
450,2018.0,Married
451,2005.0,Single
451,2006.0,Single
451,2007.0,Married
451,2008.0,Single
451,2009.0,Married
451,2010.0,Single
451,2011.0,Married
451,2012.0,Married
451,2013.0,Married
451,2014.0,Single
451,2015.0,Married
451,2016.0,Married
451,2017.0,Married
451,2018.0,Married
452,2006.0,Married
452,2007.0,Married
452,2008.0,Single
452,2009.0,Married
452,2010.0,Single
452,2011.0,Married
452,2012.0,Married
452,2013.0,Married
452,2014.0,Single
452,2015.0,Married
452,2016.0,Single
452,2017.0,Single
452,2018.0,Single
453,2015.0,Married
453,2016.0,Married
453,2017.0,Single
453,2018.0,Married
454,2014.0,Single
454,2015.0,Married
454,2016.0,Married
454,2017.0,Married
454,2018.0,Married
455,2008.0,Single
455,2009.0,Married
455,2010.0,Single
455,2011.0,Single
455,2012.0,Single
455,2013.0,Single
455,2014.0,Single
455,2015.0,Married
455,2016.0,Married
455,2017.0,Single
455,2018.0,Single
456,2012.0,Single
456,2013.0,Married
456,2014.0,Married
456,2015.0,Married
456,2016.0,Married
456,2017.0,Married
456,2018.0,Single
457,2013.0,Married
457,2014.0,Single
457,2015.0,Married
457,2016.0,Married
457,2017.0,Married
457,2018.0,Single
458,2013.0,Married
458,2014.0,Single
458,2015.0,Single
458,2016.0,Single
458,2017.0,Married
458,2018.0,Single
459,2014.0,Married
459,2015.0,Single
459,2016.0,Single
459,2017.0,Single
459,2018.0,Single
460,2014.0,Single
460,2015.0,Single
460,2016.0,Single
460,2017.0,Single
460,2018.0,Single
461,2014.0,Single
461,2015.0,Single
461,2016.0,Married
461,2017.0,Married
461,2018.0,Married
462,2012.0,Single
462,2013.0,Single
462,2014.0,Married
462,2015.0,Married
462,2016.0,Single
462,2017.0,Single
462,2018.0,Single
463,2009.0,Single
463,2010.0,Married
463,2011.0,Married
463,2012.0,Married
463,2013.0,Single
463,2014.0,Married
463,2015.0,Single
463,2016.0,Married
463,2017.0,Married
463,2018.0,Single
464,2010.0,Single
464,2011.0,Married
464,2012.0,Single
464,2013.0,Married
464,2014.0,Single
464,2015.0,Married
464,2016.0,Married
464,2017.0,Single
464,2018.0,Single
465,2016.0,Married
465,2017.0,Single
465,2018.0,Single
466,2013.0,Married
466,2014.0,Single
466,2015.0,Single
466,2016.0,Single
466,2017.0,Single
466,2018.0,Married
467,2012.0,Married
467,2013.0,Married
467,2014.0,Married
467,2015.0,Single
467,2016.0,Single
467,2017.0,Married
467,2018.0,Single
468,2009.0,Married
468,2010.0,Married
468,2011.0,Single
468,2012.0,Married
468,2013.0,Single
468,2014.0,Married
468,2015.0,Married
468,2016.0,Married
468,2017.0,Married
468,2018.0,Single
469,2014.0,Married
469,2015.0,Single
469,2016.0,Single
469,2017.0,Single
469,2018.0,Married
470,2009.0,Single
470,2010.0,Married
470,2011.0,Single
470,2012.0,Single
470,2013.0,Married
470,2014.0,Married
470,2015.0,Single
470,2016.0,Single
470,2017.0,Married
470,2018.0,Single
471,2014.0,Single
471,2015.0,Married
471,2016.0,Married
471,2017.0,Married
471,2018.0,Single
472,2007.0,Married
472,2008.0,Single
472,2009.0,Single
472,2010.0,Single
472,2011.0,Married
472,2012.0,Married
472,2013.0,Single
472,2014.0,Single
472,2015.0,Single
472,2016.0,Married
472,2017.0,Single
472,2018.0,Single
473,2013.0,Single
473,2014.0,Married
473,2015.0,Single
473,2016.0,Married
473,2017.0,Single
473,2018.0,Married
474,2013.0,Single
474,2014.0,Single
474,2015.0,Single
474,2016.0,Single
474,2017.0,Married
474,2018.0,Single
475,2013.0,Married
475,2014.0,Married
475,2015.0,Married
475,2016.0,Single
475,2017.0,Married
475,2018.0,Single
476,2010.0,Married
476,2011.0,Married
476,2012.0,Married
476,2013.0,Married
476,2014.0,Single
476,2015.0,Married
476,2016.0,Married
476,2017.0,Single
476,2018.0,Single
477,2015.0,Married
477,2016.0,Single
477,2017.0,Married
477,2018.0,Married
478,2008.0,Single
478,2009.0,Single
478,2010.0,Single
478,2011.0,Married
478,2012.0,Single
478,2013.0,Single
478,2014.0,Married
478,2015.0,Single
478,2016.0,Single
478,2017.0,Married
478,2018.0,Single
479,2008.0,Married
479,2009.0,Single
479,2010.0,Single
479,2011.0,Married
479,2012.0,Single
479,2013.0,Single
479,2014.0,Single
479,2015.0,Married
479,2016.0,Married
479,2017.0,Married
479,2018.0,Single
480,2008.0,Single
480,2009.0,Single
480,2010.0,Single
480,2011.0,Single
480,2012.0,Married
480,2013.0,Married
480,2014.0,Married
480,2015.0,Married
480,2016.0,Married
480,2017.0,Single
480,2018.0,Married
481,2011.0,Married
481,2012.0,Single
481,2013.0,Married
481,2014.0,Single
481,2015.0,Single
481,2016.0,Married
481,2017.0,Married
481,2018.0,Married
482,2008.0,Married
482,2009.0,Single
482,2010.0,Single
482,2011.0,Single
482,2012.0,Single
482,2013.0,Single
482,2014.0,Married
482,2015.0,Single
482,2016.0,Single
482,2017.0,Single
482,2018.0,Married
483,2014.0,Single
483,2015.0,Single
483,2016.0,Married
483,2017.0,Married
483,2018.0,Single
484,2011.0,Single
484,2012.0,Married
484,2013.0,Single
484,2014.0,Married
484,2015.0,Single
484,2016.0,Single
484,2017.0,Married
484,2018.0,Married
485,2008.0,Married
485,2009.0,Single
485,2010.0,Single
485,2011.0,Single
485,2012.0,Single
485,2013.0,Married
485,2014.0,Married
485,2015.0,Single
485,2016.0,Married
485,2017.0,Married
485,2018.0,Single
486,2009.0,Married
486,2010.0,Single
486,2011.0,Single
486,2012.0,Single
486,2013.0,Single
486,2014.0,Married
486,2015.0,Married
486,2016.0,Married
486,2017.0,Single
486,2018.0,Married
487,2018.0,Single
489,2007.0,Single
489,2008.0,Married
489,2009.0,Single
489,2010.0,Married
489,2011.0,Single
489,2012.0,Single
489,2013.0,Single
489,2014.0,Married
489,2015.0,Married
489,2016.0,Single
489,2017.0,Single
489,2018.0,Single
490,2012.0,Single
490,2013.0,Single
490,2014.0,Married
490,2015.0,Married
490,2016.0,Married
490,2017.0,Single
490,2018.0,Single
491,2007.0,Single
491,2008.0,Married
491,2009.0,Married
491,2010.0,Single
491,2011.0,Married
491,2012.0,Single
491,2013.0,Married
491,2014.0,Married
491,2015.0,Married
491,2016.0,Single
491,2017.0,Single
491,2018.0,Single
492,2012.0,Married
492,2013.0,Married
492,2014.0,Single
492,2015.0,Married
492,2016.0,Married
492,2017.0,Single
492,2018.0,Married
493,2015.0,Married
493,2016.0,Single
493,2017.0,Single
493,2018.0,Single
494,2008.0,Single
494,2009.0,Single
494,2010.0,Single
494,2011.0,Married
494,2012.0,Married
494,2013.0,Single
494,2014.0,Married
494,2015.0,Single
494,2016.0,Single
494,2017.0,Single
494,2018.0,Married
495,2015.0,Married
495,2016.0,Single
495,2017.0,Single
495,2018.0,Single
496,2012.0,Single
496,2013.0,Married
496,2014.0,Single
496,2015.0,Single
496,2016.0,Single
496,2017.0,Single
496,2018.0,Married
497,2005.0,Single
497,2006.0,Single
497,2007.0,Married
497,2008.0,Single
497,2009.0,Married
497,2010.0,Single
497,2011.0,Married
497,2012.0,Married
497,2013.0,Married
497,2014.0,Single
497,2015.0,Married
497,2016.0,Single
497,2017.0,Married
497,2018.0,Married
498,2011.0,Married
498,2012.0,Married
498,2013.0,Married
498,2014.0,Married
498,2015.0,Single
498,2016.0,Married
498,2017.0,Married
498,2018.0,Married
499,2014.0,Single
499,2015.0,Single
499,2016.0,Single
499,2017.0,Married
499,2018.0,Single
500,2005.0,Single
500,2006.0,Single
500,2007.0,Single
500,2008.0,Single
500,2009.0,Married
500,2010.0,Married
500,2011.0,Married
500,2012.0,Single
500,2013.0,Married
500,2014.0,Married
500,2015.0,Married
500,2016.0,Single
500,2017.0,Married
500,2018.0,Married
501,2010.0,Single
501,2011.0,Married
501,2012.0,Married
501,2013.0,Married
501,2014.0,Married
501,2015.0,Single
501,2016.0,Single
501,2017.0,Single
501,2018.0,Single
502,2012.0,Married
502,2013.0,Married
502,2014.0,Single
502,2015.0,Single
502,2016.0,Single
502,2017.0,Married
502,2018.0,Married
503,2010.0,Single
503,2011.0,Single
503,2012.0,Married
503,2013.0,Married
503,2014.0,Married
503,2015.0,Married
503,2016.0,Single
503,2017.0,Married
503,2018.0,Married
504,2015.0,Married
504,2016.0,Married
504,2017.0,Single
504,2018.0,Single
505,2010.0,Married
505,2011.0,Married
505,2012.0,Single
505,2013.0,Single
505,2014.0,Married
505,2015.0,Married
505,2016.0,Married
505,2017.0,Single
505,2018.0,Married
506,2010.0,Single
506,2011.0,Single
506,2012.0,Single
506,2013.0,Single
506,2014.0,Married
506,2015.0,Married
506,2016.0,Married
506,2017.0,Married
506,2018.0,Single
507,2010.0,Single
507,2011.0,Single
507,2012.0,Single
507,2013.0,Single
507,2014.0,Single
507,2015.0,Single
507,2016.0,Married
507,2017.0,Married
507,2018.0,Married
508,2014.0,Single
508,2015.0,Single
508,2016.0,Single
508,2017.0,Single
508,2018.0,Married
509,2008.0,Single
509,2009.0,Single
509,2010.0,Married
509,2011.0,Married
509,2012.0,Single
509,2013.0,Married
509,2014.0,Married
509,2015.0,Single
509,2016.0,Single
509,2017.0,Married
509,2018.0,Single
510,2015.0,Single
510,2016.0,Married
510,2017.0,Married
510,2018.0,Single
511,2012.0,Single
511,2013.0,Married
511,2014.0,Single
511,2015.0,Single
511,2016.0,Single
511,2017.0,Married
511,2018.0,Single
512,2014.0,Married
512,2015.0,Married
512,2016.0,Single
512,2017.0,Married
512,2018.0,Married
513,2009.0,Married
513,2010.0,Single
513,2011.0,Single
513,2012.0,Single
513,2013.0,Married
513,2014.0,Married
513,2015.0,Married
513,2016.0,Single
513,2017.0,Married
513,2018.0,Single
514,2011.0,Single
514,2012.0,Single
514,2013.0,Single
514,2014.0,Married
514,2015.0,Single
514,2016.0,Married
514,2017.0,Married
514,2018.0,Married
515,2012.0,Single
515,2013.0,Married
515,2014.0,Married
515,2015.0,Single
515,2016.0,Single
515,2017.0,Married
515,2018.0,Married
516,2012.0,Married
516,2013.0,Married
516,2014.0,Married
516,2015.0,Single
516,2016.0,Single
516,2017.0,Married
516,2018.0,Single
517,2008.0,Married
517,2009.0,Single
517,2010.0,Married
517,2011.0,Single
517,2012.0,Single
517,2013.0,Married
517,2014.0,Married
517,2015.0,Married
517,2016.0,Single
517,2017.0,Single
517,2018.0,Married
518,2009.0,Married
518,2010.0,Married
518,2011.0,Single
518,2012.0,Married
518,2013.0,Married
518,2014.0,Single
518,2015.0,Married
518,2016.0,Married
518,2017.0,Single
518,2018.0,Married
519,2013.0,Married
519,2014.0,Married
519,2015.0,Single
519,2016.0,Married
519,2017.0,Married
519,2018.0,Married
520,2011.0,Single
520,2012.0,Married
520,2013.0,Single
520,2014.0,Single
520,2015.0,Married
520,2016.0,Married
520,2017.0,Single
520,2018.0,Single
521,2012.0,Single
521,2013.0,Married
521,2014.0,Single
521,2015.0,Married
521,2016.0,Single
521,2017.0,Married
521,2018.0,Single
522,2013.0,Married
522,2014.0,Single
522,2015.0,Married
522,2016.0,Married
522,2017.0,Single
522,2018.0,Single
523,2010.0,Single
523,2011.0,Single
523,2012.0,Single
523,2013.0,Married
523,2014.0,Married
523,2015.0,Single
523,2016.0,Single
523,2017.0,Married
523,2018.0,Single
524,2014.0,Married
524,2015.0,Married
524,2016.0,Single
524,2017.0,Married
524,2018.0,Single
525,2010.0,Single
525,2011.0,Married
525,2012.0,Married
525,2013.0,Married
525,2014.0,Married
525,2015.0,Single
525,2016.0,Single
525,2017.0,Single
525,2018.0,Single
526,2014.0,Married
526,2015.0,Single
526,2016.0,Married
526,2017.0,Single
526,2018.0,Married
527,2009.0,Single
527,2010.0,Single
527,2011.0,Married
527,2012.0,Single
527,2013.0,Married
527,2014.0,Single
527,2015.0,Single
527,2016.0,Single
527,2017.0,Single
527,2018.0,Married
528,2013.0,Single
528,2014.0,Married
528,2015.0,Married
528,2016.0,Married
528,2017.0,Single
528,2018.0,Single
529,2014.0,Married
529,2015.0,Single
529,2016.0,Married
529,2017.0,Married
529,2018.0,Single
530,2014.0,Single
530,2015.0,Married
530,2016.0,Married
530,2017.0,Single
530,2018.0,Married
531,2012.0,Single
531,2013.0,Married
531,2014.0,Single
531,2015.0,Single
531,2016.0,Single
531,2017.0,Single
531,2018.0,Married
532,2015.0,Married
532,2016.0,Single
532,2017.0,Married
532,2018.0,Married
533,2005.0,Married
533,2006.0,Married
533,2007.0,Married
533,2008.0,Single
533,2009.0,Married
533,2010.0,Single
533,2011.0,Married
533,2012.0,Single
533,2013.0,Single
533,2014.0,Married
533,2015.0,Single
533,2016.0,Single
533,2017.0,Single
533,2018.0,Single
534,2012.0,Married
534,2013.0,Married
534,2014.0,Married
534,2015.0,Married
534,2016.0,Single
534,2017.0,Single
534,2018.0,Single
535,2010.0,Single
535,2011.0,Single
535,2012.0,Married
535,2013.0,Single
535,2014.0,Married
535,2015.0,Married
535,2016.0,Married
535,2017.0,Married
535,2018.0,Married
536,2016.0,Married
536,2017.0,Single
536,2018.0,Married
537,2014.0,Single
537,2015.0,Married
537,2016.0,Married
537,2017.0,Married
537,2018.0,Single
538,2014.0,Married
538,2015.0,Single
538,2016.0,Single
538,2017.0,Single
538,2018.0,Single
539,2012.0,Married
539,2013.0,Married
539,2014.0,Married
539,2015.0,Married
539,2016.0,Married
539,2017.0,Single
539,2018.0,Married
540,2012.0,Married
540,2013.0,Single
540,2014.0,Single
540,2015.0,Married
540,2016.0,Married
540,2017.0,Single
540,2018.0,Single
541,2015.0,Married
541,2016.0,Married
541,2017.0,Married
541,2018.0,Married
542,2012.0,Single
542,2013.0,Single
542,2014.0,Married
542,2015.0,Single
542,2016.0,Single
542,2017.0,Single
542,2018.0,Single
543,2016.0,Married
543,2017.0,Married
543,2018.0,Single
544,2008.0,Single
544,2009.0,Single
544,2010.0,Single
544,2011.0,Married
544,2012.0,Married
544,2013.0,Single
544,2014.0,Married
544,2015.0,Married
544,2016.0,Single
544,2017.0,Single
544,2018.0,Single
545,2009.0,Single
545,2010.0,Single
545,2011.0,Single
545,2012.0,Single
545,2013.0,Married
545,2014.0,Married
545,2015.0,Single
545,2016.0,Married
545,2017.0,Single
545,2018.0,Single
546,2014.0,Single
546,2015.0,Single
546,2016.0,Single
546,2017.0,Single
546,2018.0,Single
547,2013.0,Married
547,2014.0,Married
547,2015.0,Single
547,2016.0,Single
547,2017.0,Married
547,2018.0,Single
548,2011.0,Single
548,2012.0,Married
548,2013.0,Single
548,2014.0,Married
548,2015.0,Single
548,2016.0,Married
548,2017.0,Single
548,2018.0,Single
549,2011.0,Married
549,2012.0,Married
549,2013.0,Single
549,2014.0,Married
549,2015.0,Married
549,2016.0,Married
549,2017.0,Married
549,2018.0,Married
550,2016.0,Married
550,2017.0,Married
550,2018.0,Single
551,2015.0,Single
551,2016.0,Single
551,2017.0,Single
551,2018.0,Married
552,2013.0,Single
552,2014.0,Single
552,2015.0,Single
552,2016.0,Single
552,2017.0,Single
552,2018.0,Single
553,2009.0,Single
553,2010.0,Married
553,2011.0,Married
553,2012.0,Married
553,2013.0,Married
553,2014.0,Married
553,2015.0,Married
553,2016.0,Single
553,2017.0,Single
553,2018.0,Married
554,2015.0,Married
554,2016.0,Single
554,2017.0,Married
554,2018.0,Married
555,2018.0,Married
556,2012.0,Single
556,2013.0,Married
556,2014.0,Single
556,2015.0,Married
556,2016.0,Married
556,2017.0,Married
556,2018.0,Single
557,2012.0,Single
557,2013.0,Single
557,2014.0,Married
557,2015.0,Married
557,2016.0,Married
557,2017.0,Single
557,2018.0,Single
558,2016.0,Single
558,2017.0,Married
558,2018.0,Single
559,2013.0,Single
559,2014.0,Married
559,2015.0,Single
559,2016.0,Married
559,2017.0,Married
559,2018.0,Single
560,2011.0,Single
560,2012.0,Married
560,2013.0,Single
560,2014.0,Married
560,2015.0,Married
560,2016.0,Single
560,2017.0,Married
560,2018.0,Single
561,2013.0,Married
561,2014.0,Married
561,2015.0,Single
561,2016.0,Single
561,2017.0,Single
561,2018.0,Married
562,2014.0,Single
562,2015.0,Single
562,2016.0,Single
562,2017.0,Single
562,2018.0,Married
563,2014.0,Single
563,2015.0,Married
563,2016.0,Single
563,2017.0,Married
563,2018.0,Married
564,2014.0,Married
564,2015.0,Single
564,2016.0,Married
564,2017.0,Single
564,2018.0,Single
565,2010.0,Single
565,2011.0,Married
565,2012.0,Single
565,2013.0,Single
565,2014.0,Single
565,2015.0,Married
565,2016.0,Single
565,2017.0,Married
565,2018.0,Single
566,2011.0,Single
566,2012.0,Married
566,2013.0,Single
566,2014.0,Married
566,2015.0,Single
566,2016.0,Married
566,2017.0,Married
566,2018.0,Married
567,2012.0,Married
567,2013.0,Married
567,2014.0,Single
567,2015.0,Married
567,2016.0,Single
567,2017.0,Single
567,2018.0,Married
569,2014.0,Married
569,2015.0,Married
569,2016.0,Single
569,2017.0,Married
569,2018.0,Single
570,2008.0,Married
570,2009.0,Single
570,2010.0,Single
570,2011.0,Married
570,2012.0,Single
570,2013.0,Single
570,2014.0,Single
570,2015.0,Single
570,2016.0,Single
570,2017.0,Single
570,2018.0,Married
571,2012.0,Married
571,2013.0,Married
571,2014.0,Married
571,2015.0,Single
571,2016.0,Married
571,2017.0,Married
571,2018.0,Single
572,2011.0,Single
572,2012.0,Married
572,2013.0,Single
572,2014.0,Single
572,2015.0,Single
572,2016.0,Married
572,2017.0,Single
572,2018.0,Married
573,2007.0,Married
573,2008.0,Married
573,2009.0,Married
573,2010.0,Married
573,2011.0,Married
573,2012.0,Single
573,2013.0,Married
573,2014.0,Single
573,2015.0,Married
573,2016.0,Single
573,2017.0,Single
573,2018.0,Single
574,2007.0,Single
574,2008.0,Single
574,2009.0,Married
574,2010.0,Single
574,2011.0,Married
574,2012.0,Single
574,2013.0,Married
574,2014.0,Single
574,2015.0,Single
574,2016.0,Single
574,2017.0,Single
574,2018.0,Married
575,2013.0,Married
575,2014.0,Married
575,2015.0,Single
575,2016.0,Married
575,2017.0,Single
575,2018.0,Married
576,2006.0,Married
576,2007.0,Married
576,2008.0,Married
576,2009.0,Married
576,2010.0,Married
576,2011.0,Single
576,2012.0,Married
576,2013.0,Single
576,2014.0,Single
576,2015.0,Single
576,2016.0,Married
576,2017.0,Married
576,2018.0,Married
577,2009.0,Single
577,2010.0,Married
577,2011.0,Married
577,2012.0,Single
577,2013.0,Married
577,2014.0,Single
