id,degree_type,degree,major,edu_start,start_month,start_day,edu_end,end_month,end_day
453,Masters's Degree,Master of Business Administration,Operations,2012,8,4,2014,5,3
454,Bachelor's Degree,Bachelor of Business Administration,Engineering,1999,8,6,2003,4,10
455,Bachelor's Degree,Bachelor of Engineering,Engineering,1987,8,7,1990,12,20
455,Masters's Degree,Master of Business Administration,HR,1991,8,12,1993,12,7
456,Bachelor's Degree,Bachelor of Business Administration,Finance,1997,8,24,2001,5,7
457,Bachelor's Degree,Bachelor of Business Administration,Finance,1992,1,1,1996,4,9
458,Bachelor's Degree,Bachelor of Arts,Commerce,1986,2,25,1990,5,20
458,Masters's Degree,Master of Science,Computer Science,1990,8,7,1992,7,25
459,Bachelor's Degree,Bachelor of Science,Chemistry,2006,8,19,2009,12,16
459,Masters's Degree,Master of Business Administration,Operations,2010,8,16,2012,12,19
460,Bachelor's Degree,Bachelor of Arts,Economics,1998,1,11,2002,12,19
461,Bachelor's Degree,Bachelor of Science,Biology,2000,1,17,2003,12,19
462,Bachelor's Degree,Bachelor of Arts,Mathematics,1986,2,2,1990,5,17
463,Bachelor's Degree,Bachelor of Arts,Economics,1994,1,11,1997,12,10
463,Masters's Degree,Master of Business Administration,Marketing,1998,9,21,2000,12,11
463,PhD Degree,Doctor of Philosophy PhD,Philosophy,2001,8,15,2006,4,13
464,Bachelor's Degree,Bachelor of Engineering,Engineering,1984,1,9,1988,5,15
465,Bachelor's Degree,Bachelor of Technology,Engineering,1994,8,16,1999,7,12
466,Bachelor's Degree,Bachelor of Arts,History,1997,2,16,2001,12,15
467,Bachelor's Degree,Bachelor of Arts,Mathematics,1989,8,19,1992,12,18
468,Bachelor's Degree,Bachelor of Arts,Commerce,2000,1,16,2004,5,17
468,Masters's Degree,Master of Philosphy,English,2004,8,8,2006,5,16
469,Bachelor's Degree,Bachelor of Business Administration,Marketing,1992,9,5,1996,12,14
469,Masters's Degree,Master of Business Administration,Operations,1997,8,20,1999,12,5
470,Bachelor's Degree,Bachelor of Technology,Engineering,1983,8,17,1987,5,8
471,Bachelor's Degree,Bachelor of Business Administration,Finance,1993,8,26,1998,7,12
472,Bachelor's Degree,Bachelor of Business Administration,Marketing,2000,8,6,2004,5,17
473,Bachelor's Degree,Bachelor of Arts,Mathematics,1994,8,23,1998,5,20
474,Bachelor's Degree,Bachelor of Business Administration,HR,1996,1,4,2000,4,16
475,Bachelor's Degree,Bachelor of Arts,Mathematics,2001,8,28,2005,4,13
475,PhD Degree,PhD,Sociology,2007,1,18,2011,12,13
476,Bachelor's Degree,Bachelor of Engineering,Engineering,1985,1,1,1989,5,12
476,Masters's Degree,Master of Science,Computer Science,1989,8,27,1990,5,1
477,Bachelor's Degree,Bachelor of Technology,Engineering,1996,1,3,1999,12,16
478,Bachelor's Degree,Bachelor of Engineering,Engineering,2000,1,2,2003,12,16
478,Masters's Degree,Master of Science,Computer Science,2004,9,15,2006,5,2
479,Bachelor's Degree,Bachelor of Business Administration,Finance,1996,5,28,2000,12,19
479,PhD Degree,PhD,Management Studies,2001,8,11,2006,5,18
480,Bachelor's Degree,Bachelor of Business Administration,Operations,2001,1,26,2004,12,14
480,Masters's Degree,Master of Business Administration,HR,2005,8,8,2007,5,26
481,Bachelor's Degree,Bachelor of Business Administration,Finance,1983,5,1,1987,12,12
482,Bachelor's Degree,Bachelor of Business Administration,HR,1996,1,8,2000,5,13
482,PhD Degree,Doctor of Philosophy PhD,English Language Studies,2002,5,14,2005,12,16
483,Bachelor's Degree,Bachelor of Engineering,Engineering,1992,8,19,1997,7,15
484,Bachelor's Degree,Bachelor of Business Administration,Finance,1985,9,8,1989,5,16
485,Bachelor's Degree,Bachelor of Business Administration,Finance,1982,8,21,1986,5,17
486,Bachelor's Degree,Bachelor of Arts,Mathematics,1998,2,17,2002,4,16
486,PhD Degree,Doctor of Philosophy PhD,Philosophy,2003,9,19,2007,12,14
487,Bachelor's Degree,Bachelor of Arts,Mathematics,2005,1,4,2009,5,13
487,Masters's Degree,Master of Business Administration,Marketing,2009,8,4,2011,5,4
487,PhD Degree,Doctor of Philosophy PhD,Philosophy,2011,8,22,2016,7,8
488,Bachelor's Degree,Bachelor of Technology,Engineering,2008,1,2,2011,12,19
488,PhD Degree,PhD,Management Studies,2013,1,6,2017,12,14
489,Bachelor's Degree,Bachelor of Engineering,Engineering,2000,1,2,2003,12,17
489,Masters's Degree,Master of Business Administration,Marketing,2004,8,27,2006,12,2
490,Bachelor's Degree,Bachelor of Business Administration,Engineering,2007,8,23,2011,5,7
491,Bachelor's Degree,Bachelor of Technology,Engineering,1981,8,23,1985,12,18
492,Bachelor's Degree,Bachelor of Arts,Economics,1986,1,15,1989,12,14
492,Masters's Degree,Master of Business Administration,Operations,1990,9,18,1992,5,15
493,Bachelor's Degree,Bachelor of Business Administration,Engineering,1993,8,24,1996,12,12
493,PhD Degree,PhD,Sociology,1998,1,11,2002,12,15
494,Bachelor's Degree,Bachelor of Technology,Engineering,2003,8,9,2007,4,20
495,Bachelor's Degree,Bachelor of Technology,Engineering,2006,1,14,2012,7,11
496,Bachelor's Degree,Bachelor of Arts,Geography,1984,9,17,1988,12,7
497,Bachelor's Degree,Bachelor of Business Administration,HR,2000,8,17,2004,5,15
498,Bachelor's Degree,Bachelor of Business Administration,Finance,1987,1,12,1990,12,16
499,Bachelor's Degree,Bachelor of Business Administration,Finance,1999,8,1,2003,5,15
500,Bachelor's Degree,Bachelor of Arts,History,1995,8,28,1999,5,10
500,Masters's Degree,Master of Business Administration,Operations,1999,8,7,2000,12,28
501,Bachelor's Degree,Bachelor of Arts,Commerce,1983,9,24,1987,4,12
502,Bachelor's Degree,Bachelor of Business Administration,HR,2005,9,2,2009,5,16
502,Masters's Degree,Master of Business Administration,Operations,2009,8,22,2010,12,2
503,Bachelor's Degree,Bachelor of Business Administration,Operations,2005,2,11,2009,5,7
504,Bachelor's Degree,Bachelor of Business Administration,HR,1993,1,4,1997,5,7
504,Masters's Degree,Master of Science,Physics,1997,8,11,1999,5,4
505,Bachelor's Degree,Bachelor of Science,Chemistry,1983,1,7,1987,12,8
505,Masters's Degree,Master of Science,Business Analytics,1988,1,18,1990,5,7
506,Bachelor's Degree,Bachelor of Arts,Economics,1985,2,23,1989,5,13
507,Bachelor's Degree,Bachelor of Technology,Engineering,2004,8,18,2008,5,15
508,Bachelor's Degree,Bachelor of Technology,Engineering,1989,8,13,1993,12,9
508,Masters's Degree,Master of Science,Data Science,1994,8,1,1996,12,13
508,PhD Degree,PhD,Sociology,1998,9,7,2003,5,10
509,Bachelor's Degree,Bachelor of Business Administration,Engineering,2004,1,15,2007,12,12
510,Bachelor's Degree,Bachelor of Arts,Geography,1992,8,8,1995,12,16
510,Masters's Degree,Master of Science,Computer Science,1996,8,18,1998,12,8
511,Bachelor's Degree,Bachelor of Business Administration,Finance,2006,8,22,2010,5,11
512,Bachelor's Degree,Bachelor of Arts,Geography,2007,8,6,2010,12,16
512,Masters's Degree,Master of Science,Business Analytics,2011,8,5,2013,12,6
513,Bachelor's Degree,Bachelor of Arts,Mathematics,2000,1,10,2006,7,12
513,Masters's Degree,Master of Business Administration,Operations,2006,8,25,2007,5,10
514,Bachelor's Degree,Bachelor of Business Administration,Finance,1988,2,8,1991,12,16
515,Bachelor's Degree,Bachelor of Business Administration,Finance,2004,2,13,2008,12,20
515,Masters's Degree,Master of Science,Computer Science,2009,8,22,2011,4,13
516,Bachelor's Degree,Bachelor of Technology,Engineering,1985,8,15,1989,5,14
516,Masters's Degree,Master of Science,Data Science,1989,8,25,1991,12,15
517,Bachelor's Degree,Bachelor of Technology,Engineering,2001,1,27,2006,7,11
518,Bachelor's Degree,Bachelor of Science,Biology,1983,1,19,1987,5,16
518,PhD Degree,PhD,Sociology,1989,8,14,1993,12,10
519,Bachelor's Degree,Bachelor of Arts,History,1989,1,6,1993,5,11
520,Bachelor's Degree,Bachelor of Business Administration,HR,2003,1,20,2007,4,17
520,Masters's Degree,Master of Science,Business Analytics,2007,8,8,2008,5,20
521,Bachelor's Degree,Bachelor of Technology,Engineering,2001,8,10,2005,5,9
521,Masters's Degree,Master of Science,Data Science,2005,8,4,2006,12,10
521,PhD Degree,PhD,Communication,2007,1,13,2010,12,15
522,Bachelor's Degree,Bachelor of Technology,Engineering,1992,1,24,1996,5,17
522,Masters's Degree,Master of Science,Business Analytics,1996,8,12,1997,5,24
523,Bachelor's Degree,Bachelor of Engineering,Engineering,2004,8,9,2008,12,8
524,Bachelor's Degree,Bachelor of Technology,Engineering,1995,8,22,1999,5,11
524,Masters's Degree,Master of Business Administration,Marketing,1999,8,14,2001,12,22
525,Bachelor's Degree,Bachelor of Technology,Engineering,1999,9,25,2004,7,8
525,PhD Degree,PhD,Sociology,2004,8,14,2009,5,7
526,Bachelor's Degree,Bachelor of Engineering,Engineering,1994,2,28,1998,5,10
527,Bachelor's Degree,Bachelor of Business Administration,Operations,1992,2,9,1995,12,7
528,Bachelor's Degree,Bachelor of Arts,History,1991,5,23,1995,5,7
528,Masters's Degree,Master of Business Administration,Operations,1995,8,3,1997,7,23
529,Bachelor's Degree,Bachelor of Business Administration,Finance,1996,8,12,1999,12,15
529,Masters's Degree,Master of Business Administration,Operations,2000,9,2,2002,12,12
530,Bachelor's Degree,Bachelor of Engineering,Engineering,1998,8,4,2002,5,8
531,Bachelor's Degree,Bachelor of Business Administration,Engineering,1999,5,19,2003,5,12
531,Masters's Degree,Master of Science,Computer Science,2003,8,7,2005,7,19
531,PhD Degree,Doctor of Philosophy PhD,Comparative Literature,2006,1,2,2011,5,12
532,Bachelor's Degree,Bachelor of Business Administration,Finance,1999,8,3,2003,4,9
532,Masters's Degree,Master of Science,Data Science,2003,8,17,2004,12,3
533,Bachelor's Degree,Bachelor of Technology,Engineering,1997,1,18,2000,12,18
533,Masters's Degree,Master of Science,Managament,2001,8,28,2003,5,18
534,Bachelor's Degree,Bachelor of Engineering,Engineering,2004,8,22,2008,5,20
535,Bachelor's Degree,Bachelor of Science,Biology,1991,1,23,1995,5,8
536,Bachelor's Degree,Bachelor of Business Administration,Engineering,2008,1,15,2011,12,14
536,Masters's Degree,Master of Science,Computer Science,2012,9,10,2014,5,15
537,Bachelor's Degree,Bachelor of Business Administration,Operations,1991,2,22,1995,4,20
537,PhD Degree,Doctor of Philosophy PhD,Philosophy,1997,1,13,2001,12,12
538,Bachelor's Degree,Bachelor of Engineering,Engineering,1999,2,4,2002,12,20
539,Bachelor's Degree,Bachelor of Arts,Mathematics,1998,8,23,2003,7,11
539,PhD Degree,PhD,Communication,2004,8,9,2009,5,13
540,Bachelor's Degree,Bachelor of Science,Biology,1986,1,28,1990,5,9
540,Masters's Degree,Master of Science,Business Analytics,1990,8,25,1992,5,28
541,Bachelor's Degree,Bachelor of Technology,Engineering,1995,1,16,1998,12,10
542,Bachelor's Degree,Bachelor of Business Administration,Operations,2006,1,19,2010,12,9
543,Bachelor's Degree,Bachelor of Technology,Engineering,1993,8,20,1997,12,19
543,Masters's Degree,Master of Science,Managament,1998,8,9,2000,12,20
544,Bachelor's Degree,Bachelor of Business Administration,Finance,2003,1,21,2006,12,15
545,Bachelor's Degree,Bachelor of Science,Biology,2002,1,1,2005,12,18
545,Masters's Degree,Master of Business Administration,Finance,2006,8,6,2008,5,1
546,Bachelor's Degree,Bachelor of Engineering,Engineering,1995,1,25,1998,12,10
547,Bachelor's Degree,Bachelor of Technology,Engineering,1994,8,15,1998,4,9
548,Bachelor's Degree,Bachelor of Technology,Engineering,1987,1,1,1991,4,17
549,Bachelor's Degree,Bachelor of Technology,Engineering,2006,2,24,2009,12,14
550,Bachelor's Degree,Bachelor of Technology,Engineering,1993,8,11,1997,12,7
550,Masters's Degree,Master of Business Administration,Operations,1998,8,4,2000,12,11
551,Bachelor's Degree,Bachelor of Business Administration,HR,2007,1,17,2010,12,12
551,Masters's Degree,Master of Business Administration,Finance,2011,8,22,2013,5,17
552,Bachelor's Degree,Bachelor of Business Administration,HR,1986,2,18,1992,7,20
553,Bachelor's Degree,Bachelor of Arts,Geography,1991,2,11,1995,5,13
554,Bachelor's Degree,Bachelor of Arts,Geography,1993,8,5,1997,5,15
554,Masters's Degree,Master of Science,Computer Science,1997,8,23,1999,12,5
555,Bachelor's Degree,Bachelor of Science,Biology,2008,1,26,2012,5,7
555,PhD Degree,PhD,Sociology,2012,8,4,2016,12,15
556,Bachelor's Degree,Bachelor of Engineering,Engineering,1982,8,7,1987,7,8
556,PhD Degree,Doctor of Philosophy PhD,Comparative Literature,1988,8,9,1992,12,19
557,Bachelor's Degree,Bachelor of Business Administration,HR,1987,1,18,1991,12,10
557,Masters's Degree,Master of Business Administration,HR,1992,1,16,1994,5,18
558,Bachelor's Degree,Bachelor of Business Administration,HR,1995,8,12,1999,4,12
558,Masters's Degree,Master of Science,Data Science,1999,8,2,2000,12,12
559,Bachelor's Degree,Bachelor of Business Administration,Finance,1988,8,3,1992,4,9
560,Bachelor's Degree,Bachelor of Business Administration,Operations,1985,8,3,1989,12,16
561,Bachelor's Degree,Bachelor of Science,Biology,1997,8,4,2001,4,7
562,Bachelor's Degree,Bachelor of Engineering,Engineering,1995,8,1,1999,4,7
563,Bachelor's Degree,Bachelor of Arts,Mathematics,1992,8,11,1995,12,17
563,Masters's Degree,Master of Business Administration,Finance,1996,8,22,1998,12,11
564,Bachelor's Degree,Bachelor of Arts,Mathematics,2008,1,18,2011,12,17
565,Bachelor's Degree,Bachelor of Science,Biology,2005,1,5,2009,12,8
566,Bachelor's Degree,Bachelor of Business Administration,HR,1983,1,2,1987,4,14
567,Bachelor's Degree,Bachelor of Science,Biology,2005,1,11,2009,12,18
568,Bachelor's Degree,Bachelor of Arts,Mathematics,2009,2,6,2013,5,19
568,PhD Degree,PhD,Sociology,2014,2,27,2018,12,17
569,Bachelor's Degree,Bachelor of Engineering,Engineering,1998,1,21,2003,7,11
570,Bachelor's Degree,Bachelor of Technology,Engineering,2003,1,8,2007,5,18
571,Bachelor's Degree,Bachelor of Engineering,Engineering,1984,1,14,1990,7,16
572,Bachelor's Degree,Bachelor of Technology,Engineering,1984,8,12,1988,5,20
573,Bachelor's Degree,Bachelor of Science,Chemistry,2001,2,25,2006,4,8
574,Bachelor's Degree,Bachelor of Business Administration,Finance,1997,1,8,2001,4,19
574,PhD Degree,Doctor of Philosophy PhD,Philosophy,2001,8,28,2005,12,20
575,Bachelor's Degree,Bachelor of Business Administration,Finance,2006,8,24,2011,7,11
576,Bachelor's Degree,Bachelor of Engineering,Engineering,1990,9,21,1994,4,10
576,PhD Degree,PhD,Communication,1995,9,28,1999,12,9
577,Bachelor's Degree,Bachelor of Science,Biology,1986,8,2,1989,12,17
577,PhD Degree,PhD,Sociology,1990,1,10,1994,5,20
578,Bachelor's Degree,Bachelor of Business Administration,Finance,1985,9,11,1988,12,18
579,Bachelor's Degree,Bachelor of Business Administration,Finance,1981,9,23,1985,5,11
579,Masters's Degree,Master of Science,Business Analytics,1985,8,8,1986,12,23
580,Bachelor's Degree,Bachelor of Science,Chemistry,1995,1,7,1998,12,11
580,Masters's Degree,Master of Philosphy,Regional Studies,1999,8,15,2001,5,7
581,Bachelor's Degree,Bachelor of Arts,Commerce,1990,1,22,1994,5,12
581,Masters's Degree,Master of Business Administration,Operations,1994,8,18,1995,5,22
581,PhD Degree,PhD,Management Studies,1996,9,13,2001,5,14
582,Bachelor's Degree,Bachelor of Business Administration,HR,1995,2,9,1999,12,19
582,PhD Degree,PhD,Sociology,2000,1,17,2002,12,18
583,Bachelor's Degree,Bachelor of Business Administration,Finance,2007,2,20,2011,5,18
583,Masters's Degree,Master of Science,Computer Science,2011,8,27,2013,4,20
584,Bachelor's Degree,Bachelor of Science,Chemistry,1994,8,13,1997,12,10
584,Masters's Degree,Master of Science,Computer Science,1998,9,7,2000,12,13
585,Bachelor's Degree,Bachelor of Business Administration,HR,1990,1,18,1994,12,10
586,Bachelor's Degree,Bachelor of Arts,Commerce,1996,1,3,2000,12,9
587,Bachelor's Degree,Bachelor of Science,Physics,1983,8,5,1987,5,12
588,Bachelor's Degree,Bachelor of Arts,Geography,1986,1,7,1990,5,8
589,Bachelor's Degree,Bachelor of Business Administration,Operations,2004,1,4,2009,7,19
589,Masters's Degree,Master of Science,Business Analytics,2009,8,23,2010,5,4
590,Bachelor's Degree,Bachelor of Technology,Engineering,2001,1,25,2005,5,18
591,Bachelor's Degree,Bachelor of Technology,Engineering,1988,8,15,1992,5,15
591,Masters's Degree,Master of Business Administration,HR,1992,8,14,1993,12,15
592,Bachelor's Degree,Bachelor of Science,Physics,1995,1,19,1999,12,18
593,Bachelor's Degree,Bachelor of Arts,Commerce,1996,2,3,1999,12,11
593,PhD Degree,PhD,Management Studies,2000,9,20,2003,5,20
594,Bachelor's Degree,Bachelor of Technology,Engineering,1998,2,9,2001,12,8
595,Bachelor's Degree,Bachelor of Arts,Economics,1995,1,3,1999,5,18
596,Bachelor's Degree,Bachelor of Science,Biology,2004,2,10,2008,12,14
597,Bachelor's Degree,Bachelor of Arts,Economics,1991,1,10,1995,5,17
597,Masters's Degree,Master of Business Administration,Finance,1995,8,11,1997,5,10
598,Bachelor's Degree,Bachelor of Engineering,Engineering,1999,8,11,2003,5,18
599,Bachelor's Degree,Bachelor of Business Administration,Marketing,1992,1,17,1996,12,9
599,Masters's Degree,Master of Business Administration,HR,1997,8,24,1999,5,17
600,Bachelor's Degree,Bachelor of Engineering,Engineering,2001,2,22,2005,5,12
601,Bachelor's Degree,Bachelor of Business Administration,Operations,1997,8,10,2001,5,15
602,Bachelor's Degree,Bachelor of Business Administration,Operations,2002,1,6,2005,12,14
603,Bachelor's Degree,Bachelor of Science,Chemistry,2007,8,2,2010,12,13
603,Masters's Degree,Master of Business Administration,Operations,2011,8,3,2013,12,2
604,Bachelor's Degree,Bachelor of Arts,Economics,1987,8,5,1990,12,14
604,Masters's Degree,Master of Philosphy,Economics,1991,9,4,1993,12,5
605,Bachelor's Degree,Bachelor of Science,Chemistry,1985,5,8,1989,5,19
605,Masters's Degree,Master of Business Administration,Finance,1989,8,12,1991,7,8
606,Bachelor's Degree,Bachelor of Science,Biology,1987,2,27,1991,5,11
607,Bachelor's Degree,Bachelor of Science,Biology,2008,1,1,2011,12,18
608,Bachelor's Degree,Bachelor of Business Administration,HR,2002,1,2,2006,12,7
609,Bachelor's Degree,Bachelor of Science,Biology,2005,1,6,2008,12,9
610,Bachelor's Degree,Bachelor of Technology,Engineering,1989,9,5,1993,4,11
611,Bachelor's Degree,Bachelor of Business Administration,Engineering,2001,1,20,2004,12,15
612,Bachelor's Degree,Bachelor of Engineering,Engineering,1995,8,24,1999,5,13
613,Bachelor's Degree,Bachelor of Arts,Geography,1988,9,12,1992,12,12
614,Bachelor's Degree,Bachelor of Business Administration,Marketing,1983,8,5,1988,7,14
614,PhD Degree,PhD,Management Studies,1990,8,15,1995,4,11
615,Bachelor's Degree,Bachelor of Business Administration,HR,1992,8,12,1996,12,18
615,Masters's Degree,Master of Science,Computer Science,1997,8,6,1999,12,12
616,Bachelor's Degree,Bachelor of Arts,History,1984,8,11,1988,5,18
617,Bachelor's Degree,Bachelor of Science,Physics,1989,2,24,1993,5,13
618,Bachelor's Degree,Bachelor of Arts,Mathematics,1997,9,16,2001,12,16
619,Bachelor's Degree,Bachelor of Engineering,Engineering,1984,9,24,1989,7,10
620,Bachelor's Degree,Bachelor of Business Administration,Finance,1985,8,2,1989,5,15
621,Bachelor's Degree,Bachelor of Arts,Economics,1999,1,28,2003,5,19
622,Bachelor's Degree,Bachelor of Arts,Mathematics,1991,8,12,1995,5,12
622,Masters's Degree,Master of Science,Business Analytics,1995,8,10,1996,12,12
623,Bachelor's Degree,Bachelor of Business Administration,Operations,1995,8,23,1998,12,10
623,Masters's Degree,Master of Business Administration,Finance,1999,8,10,2001,12,23
624,Bachelor's Degree,Bachelor of Business Administration,HR,1997,9,5,2000,12,12
624,Masters's Degree,Master of Business Administration,Finance,2001,8,2,2003,12,5
625,Bachelor's Degree,Bachelor of Business Administration,HR,1989,2,23,1994,7,19
625,Masters's Degree,Master of Business Administration,Finance,1994,8,1,1996,4,23
626,Bachelor's Degree,Bachelor of Science,Physics,1986,8,5,1989,12,8
626,Masters's Degree,Master of Science,Computer Science,1990,8,3,1992,12,5
627,Bachelor's Degree,Bachelor of Arts,Geography,1983,1,23,1987,5,8
627,Masters's Degree,Master of Science,Managament,1987,8,7,1988,5,23
628,Bachelor's Degree,Bachelor of Engineering,Engineering,1992,8,17,1995,12,7
628,Masters's Degree,Master of Business Administration,Finance,1996,9,14,1998,12,17
629,Bachelor's Degree,Bachelor of Arts,Geography,1992,8,27,1996,12,11
630,Bachelor's Degree,Bachelor of Technology,Engineering,1989,8,28,1993,5,9
630,Masters's Degree,Master of Business Administration,Finance,1993,8,22,1994,12,28
631,Bachelor's Degree,Bachelor of Business Administration,Engineering,2002,1,2,2006,12,7
632,Bachelor's Degree,Bachelor of Business Administration,HR,2001,8,26,2005,12,12
633,Bachelor's Degree,Bachelor of Business Administration,Engineering,2002,8,28,2006,4,20
633,Masters's Degree,Master of Business Administration,Finance,2006,8,27,2007,12,28
634,Bachelor's Degree,Bachelor of Engineering,Engineering,2004,1,15,2007,12,11
635,Bachelor's Degree,Bachelor of Business Administration,Engineering,1992,1,22,1997,4,19
636,Bachelor's Degree,Bachelor of Arts,Commerce,2000,8,23,2005,7,10
637,Bachelor's Degree,Bachelor of Arts,Commerce,1999,5,17,2002,12,11
637,Masters's Degree,Master of Science,Data Science,2003,9,20,2005,7,17
638,Bachelor's Degree,Bachelor of Arts,Economics,1983,8,23,1987,4,8
639,Bachelor's Degree,Bachelor of Arts,Geography,1982,8,23,1986,12,19
639,Masters's Degree,Master of Science,Data Science,1987,8,1,1989,12,23
639,PhD Degree,Doctor of Philosophy PhD,Comparative Literature,1990,1,1,1994,12,7
640,Bachelor's Degree,Bachelor of Business Administration,Engineering,1997,8,23,2001,5,19
641,Bachelor's Degree,Bachelor of Business Administration,Engineering,1992,1,24,1995,12,10
641,Masters's Degree,Master of Business Administration,Operations,1996,8,14,1998,5,24
642,Bachelor's Degree,Bachelor of Business Administration,HR,1987,8,19,1991,12,20
642,Masters's Degree,Master of Business Administration,Marketing,1992,1,25,1994,12,19
643,Bachelor's Degree,Bachelor of Business Administration,HR,1983,1,5,1987,4,10
644,Bachelor's Degree,Bachelor of Business Administration,Finance,1995,8,22,1998,12,17
645,Bachelor's Degree,Bachelor of Arts,Mathematics,1983,1,13,1987,12,16
645,Masters's Degree,Master of Science,Computer Science,1988,1,17,1990,5,13
646,Bachelor's Degree,Bachelor of Science,Chemistry,1994,2,25,1998,4,7
646,Masters's Degree,Master of Business Administration,Operations,1998,8,9,1999,4,25
647,Bachelor's Degree,Bachelor of Arts,Mathematics,1998,1,20,2002,5,11
647,Masters's Degree,Master of Business Administration,Operations,2002,8,12,2004,12,20
647,PhD Degree,Doctor of Business Administration,HR,2006,1,15,2010,12,11
648,Bachelor's Degree,Bachelor of Engineering,Engineering,1991,8,17,1995,12,11
649,Bachelor's Degree,Bachelor of Engineering,Engineering,2001,1,11,2004,12,15
649,PhD Degree,PhD,Management Studies,2006,1,11,2010,12,15
650,Bachelor's Degree,Bachelor of Engineering,Engineering,2005,8,17,2009,5,8
650,PhD Degree,Doctor of Philosophy PhD,Philosophy,2010,9,27,2015,5,13
651,Bachelor's Degree,Bachelor of Arts,Commerce,1983,9,6,1987,12,15
651,Masters's Degree,Master of Science,Business Analytics,1988,8,1,1990,12,6
651,PhD Degree,Doctor of Philosophy PhD,Philosophy,1991,9,20,1995,5,17
652,Bachelor's Degree,Bachelor of Business Administration,Operations,1987,8,1,1992,7,18
652,PhD Degree,Doctor of Philosophy PhD,Philosophy,1993,1,24,1998,5,19
653,Bachelor's Degree,Bachelor of Business Administration,Finance,2003,1,10,2006,12,11
653,PhD Degree,PhD,Communication,2007,1,25,2010,5,7
654,Bachelor's Degree,Bachelor of Business Administration,Finance,2005,9,9,2009,12,20
655,Bachelor's Degree,Bachelor of Arts,Mathematics,1995,9,8,1999,5,17
656,Bachelor's Degree,Bachelor of Technology,Engineering,1990,2,6,1994,4,19
656,Masters's Degree,Master of Science,Data Science,1994,8,4,1995,7,6
657,Bachelor's Degree,Bachelor of Business Administration,HR,1981,9,7,1985,5,16
657,PhD Degree,PhD,Management Studies,1985,8,21,1989,5,9
658,Bachelor's Degree,Bachelor of Arts,Mathematics,1991,8,22,1995,12,14
658,Masters's Degree,Master of Science,Physics,1996,8,28,1998,12,22
659,Bachelor's Degree,Bachelor of Business Administration,Finance,1983,8,20,1986,12,9
660,Bachelor's Degree,Bachelor of Business Administration,Marketing,2006,9,13,2010,4,17
661,Bachelor's Degree,Bachelor of Technology,Engineering,1984,1,27,1988,5,7
661,Masters's Degree,Master of Business Administration,Finance,1988,8,4,1990,5,27
662,Bachelor's Degree,Bachelor of Arts,Mathematics,2000,9,6,2004,12,14
662,Masters's Degree,Master of Science,Computer Science,2005,8,5,2007,12,6
663,Bachelor's Degree,Bachelor of Business Administration,HR,1985,9,16,1989,5,18
663,Masters's Degree,Master of Science,Computer Science,1989,8,6,1991,12,16
664,Bachelor's Degree,Bachelor of Arts,Geography,2004,1,16,2008,12,7
665,Bachelor's Degree,Bachelor of Engineering,Engineering,2003,1,22,2007,12,11
666,Bachelor's Degree,Bachelor of Business Administration,HR,2002,2,22,2005,12,20
666,Masters's Degree,Master of Science,Managament,2006,8,21,2008,7,22
667,Bachelor's Degree,Bachelor of Science,Biology,2005,9,16,2009,5,18
668,Bachelor's Degree,Bachelor of Engineering,Engineering,2001,9,26,2005,5,14
668,PhD Degree,Doctor of Philosophy PhD,English Language Studies,2007,1,4,2011,12,18
669,Bachelor's Degree,Bachelor of Science,Physics,1990,2,1,1994,5,10
670,Bachelor's Degree,Bachelor of Arts,Mathematics,2002,9,10,2006,12,18
671,Bachelor's Degree,Bachelor of Science,Chemistry,2002,8,8,2006,5,19
672,Bachelor's Degree,Bachelor of Arts,Economics,1996,1,16,2000,4,8
672,Masters's Degree,Master of Science,Computer Science,2000,8,15,2001,5,16
673,Bachelor's Degree,Bachelor of Engineering,Engineering,2007,2,17,2010,12,15
674,Bachelor's Degree,Bachelor of Arts,Geography,1987,1,25,1991,12,7
674,Masters's Degree,Master of Business Administration,Finance,1992,8,19,1994,5,25
675,Bachelor's Degree,Bachelor of Technology,Engineering,1984,1,10,1988,5,8
676,Bachelor's Degree,Bachelor of Arts,Commerce,1987,9,19,1990,12,17
676,Masters's Degree,Master of Philosphy,Economics,1991,8,3,1993,12,19
677,Bachelor's Degree,Bachelor of Arts,History,1986,1,9,1990,5,19
677,Masters's Degree,Master of Science,Managament,1990,8,13,1991,5,9
678,Bachelor's Degree,Bachelor of Business Administration,Finance,1983,1,9,1986,12,11
678,Masters's Degree,Master of Business Administration,Finance,1987,8,18,1989,5,9
679,Bachelor's Degree,Bachelor of Technology,Engineering,1986,8,14,1990,4,16
680,Bachelor's Degree,Bachelor of Science,Chemistry,1994,8,1,1998,4,9
681,Bachelor's Degree,Bachelor of Arts,Geography,1987,8,23,1991,5,8
681,Masters's Degree,Master of Business Administration,Finance,1991,8,11,1992,12,23
682,Bachelor's Degree,Bachelor of Science,Biology,1982,8,11,1986,12,14
683,Bachelor's Degree,Bachelor of Business Administration,Operations,2000,1,21,2004,12,8
684,Bachelor's Degree,Bachelor of Science,Biology,1999,1,25,2003,12,8
685,Bachelor's Degree,Bachelor of Business Administration,Finance,1995,9,10,1998,12,13
686,Bachelor's Degree,Bachelor of Technology,Engineering,1987,1,16,1992,7,20
686,Masters's Degree,Master of Science,Managament,1992,8,25,1996,5,16
