id,start_year,start_month,end_year,end_month
951,2009.0,5,2013.0,12
953,1989.0,5,1995.0,4
953,1996.0,4,2001.0,4
953,2001.0,4,2013.0,10
954,1994.0,5,2000.0,7
954,2001.0,7,2006.0,8
954,2006.0,8,2010.0,9
955,2008.0,12,2012.0,3
956,1997.0,12,2003.0,6
956,2003.0,6,2008.0,7
956,2008.0,7,2012.0,2
957,1994.0,4,2000.0,8
957,2000.0,8,2005.0,9
957,2006.0,9,2010.0,3
958,2008.0,7,2012.0,2
959,1997.0,5,2003.0,5
959,2003.0,5,2008.0,4
959,2008.0,4,2012.0,11
960,2006.0,12,2010.0,3
961,2005.0,12,2011.0,9
962,2010.0,5,2014.0,11
963,2008.0,12,2012.0,3
964,2004.0,4,2010.0,3
965,2009.0,12,2013.0,4
966,2005.0,5,2011.0,5
967,2008.0,5,2012.0,9
968,1999.0,5,2005.0,10
968,2005.0,10,2010.0,6
968,2011.0,6,2012.0,5
969,2002.0,12,2008.0,6
970,1999.0,12,2005.0,10
971,2005.0,7,2011.0,10
972,2002.0,5,2008.0,7
973,2010.0,5,2014.0,2
974,1997.0,12,2003.0,10
974,2003.0,10,2008.0,6
975,1997.0,12,2003.0,2
975,2003.0,2,2008.0,3
975,2008.0,3,2012.0,1
976,1984.0,12,1990.0,4
976,1990.0,4,2000.0,2
976,2000.0,2,2012.0,5
977,2009.0,12,2013.0,8
978,1999.0,7,2005.0,6
978,2005.0,6,2010.0,2
978,2011.0,2,2012.0,8
979,1995.0,5,2001.0,3
979,2002.0,3,2007.0,7
979,2008.0,7,2012.0,4
980,2002.0,12,2008.0,12
981,1999.0,12,2005.0,1
982,2001.0,5,2007.0,9
983,2012.0,12,2016.0,11
984,1996.0,12,2002.0,12
984,2003.0,12,2008.0,8
984,2008.0,8,2012.0,7
985,1991.0,4,1997.0,9
985,1997.0,9,2002.0,5
985,2002.0,5,2014.0,11
986,2001.0,5,2007.0,1
987,2004.0,12,2010.0,2
988,2005.0,5,2011.0,12
989,1989.0,4,1995.0,7
989,1995.0,7,2000.0,1
989,2000.0,1,2012.0,10
990,2004.0,12,2010.0,9
991,2000.0,12,2006.0,8
992,2011.0,7,2015.0,8
993,2010.0,12,2014.0,2
994,1987.0,4,1993.0,7
994,1993.0,7,1998.0,4
994,1998.0,4,2010.0,7
995,1998.0,12,2004.0,2
995,2004.0,2,2009.0,8
995,2010.0,8,2011.0,2
996,1991.0,12,1997.0,9
996,1997.0,9,2002.0,12
996,2002.0,12,2014.0,4
997,2000.0,12,2006.0,1
998,2003.0,5,2009.0,2
999,2003.0,5,2009.0,12
