id,start_year,start_month,end_year,end_month
968,2011.0,6,2012.0,5
969,1989.0,12,1996.0,6
969,1996.0,6,2001.0,11
969,2001.0,11,2013.0,5
970,1994.0,5,2002.0,10
970,2003.0,10,2008.0,11
971,1989.0,12,1996.0,10
971,1996.0,10,2001.0,3
971,2002.0,3,2014.0,9
972,2007.0,12,2010.0,7
973,2001.0,5,2006.0,2
974,1993.0,5,2001.0,10
974,2001.0,10,2006.0,6
974,2007.0,6,2011.0,10
975,2000.0,12,2005.0,2
975,2005.0,2,2010.0,3
975,2010.0,3,2011.0,1
977,1991.0,5,1999.0,8
977,2000.0,8,2005.0,9
977,2006.0,9,2010.0,1
978,1988.0,4,1995.0,6
978,1995.0,6,2000.0,2
978,2001.0,2,2013.0,8
979,2002.0,4,2007.0,3
980,1991.0,12,1999.0,12
980,1999.0,12,2004.0,1
980,2004.0,1,2016.0,2
981,2007.0,12,2010.0,1
982,1996.0,5,2004.0,9
982,2005.0,9,2010.0,2
982,2011.0,2,2012.0,2
983,2004.0,12,2009.0,11
984,1998.0,12,2003.0,12
984,2004.0,12,2009.0,8
985,1993.0,12,2001.0,9
985,2001.0,9,2006.0,5
985,2006.0,5,2010.0,11
986,1996.0,12,2004.0,1
986,2005.0,1,2010.0,9
986,2011.0,9,2012.0,7
987,1988.0,12,1995.0,2
987,1995.0,2,2000.0,5
987,2000.0,5,2012.0,3
988,2010.0,5,2013.0,12
989,1993.0,5,2001.0,7
989,2001.0,7,2006.0,1
989,2006.0,1,2010.0,10
990,2011.0,12,2014.0,9
991,1988.0,5,1995.0,8
991,1995.0,8,2000.0,7
991,2000.0,7,2012.0,1
992,1998.0,12,2003.0,8
992,2004.0,8,2009.0,10
993,1993.0,7,2001.0,2
993,2002.0,2,2007.0,11
993,2007.0,11,2011.0,2
994,2000.0,5,2005.0,7
994,2005.0,7,2010.0,4
994,2010.0,4,2011.0,7
995,2006.0,5,2009.0,2
996,2002.0,12,2007.0,9
997,2008.0,12,2011.0,1
998,1993.0,12,2001.0,2
998,2002.0,2,2007.0,12
998,2008.0,12,2012.0,8
999,2002.0,12,2007.0,12
1000,2011.0,12,2014.0,7
