id,degree_type,degree,major,edu_start,start_month,start_day,edu_end,end_month,end_day
449,Bachelor's Degree,Bachelor of Arts,Commerce,2000,1,26,2003,12,7
450,Bachelor's Degree,Bachelor of Technology,Engineering,1995,1,5,1998,12,19
450,Masters's Degree,Master of Science,Business Analytics,1999,9,14,2001,5,5
451,Bachelor's Degree,Bachelor of Engineering,Engineering,1988,1,18,1992,4,7
451,Masters's Degree,Master of Business Administration,Operations,1992,8,24,1993,5,18
452,Bachelor's Degree,Bachelor of Arts,Commerce,1987,8,1,1991,5,11
453,Bachelor's Degree,Bachelor of Science,Chemistry,1986,5,8,1990,5,19
453,Masters's Degree,Master of Business Administration,Finance,1990,8,12,1992,7,8
453,PhD Degree,Doctor of Philosophy PhD,English Language Studies,1992,8,12,1997,5,14
454,Bachelor's Degree,Bachelor of Science,Chemistry,2005,1,14,2010,7,20
455,Bachelor's Degree,Bachelor of Arts,Mathematics,2001,8,6,2006,7,13
455,Masters's Degree,Master of Business Administration,Marketing,2006,8,5,2009,12,6
456,Bachelor's Degree,Bachelor of Science,Chemistry,1998,8,28,2002,5,20
456,Masters's Degree,Master of Business Administration,Marketing,2002,8,22,2004,12,28
457,Bachelor's Degree,Bachelor of Technology,Engineering,1982,8,26,1985,12,7
458,Bachelor's Degree,Bachelor of Business Administration,Operations,2004,2,6,2007,12,20
459,Bachelor's Degree,Bachelor of Arts,Commerce,2004,8,27,2007,12,15
459,Masters's Degree,Master of Science,Managament,2008,9,6,2010,12,27
460,Bachelor's Degree,Bachelor of Business Administration,HR,1997,1,7,2001,12,12
461,Bachelor's Degree,Bachelor of Business Administration,Finance,1999,1,12,2004,7,14
462,Bachelor's Degree,Bachelor of Science,Biology,2007,1,24,2010,12,10
462,Masters's Degree,Master of Science,Physics,2011,8,25,2013,5,24
463,Bachelor's Degree,Bachelor of Arts,Economics,1996,1,16,2000,4,8
463,Masters's Degree,Master of Science,Computer Science,2000,8,15,2001,5,16
463,PhD Degree,Doctor of Philosophy PhD,Philosophy,2002,8,15,2007,4,13
464,Bachelor's Degree,Bachelor of Technology,Engineering,1995,2,26,2001,7,19
464,Masters's Degree,Master of Science,Computer Science,2001,8,10,2003,4,26
465,Bachelor's Degree,Bachelor of Business Administration,Finance,2004,2,13,2008,12,20
465,Masters's Degree,Master of Science,Computer Science,2009,8,22,2011,4,13
466,Bachelor's Degree,Bachelor of Engineering,Engineering,1986,1,13,1991,7,11
466,Masters's Degree,Master of Science,Data Science,1991,8,21,1995,5,13
467,Bachelor's Degree,Bachelor of Arts,Geography,1988,9,12,1992,12,12
468,Bachelor's Degree,Bachelor of Engineering,Engineering,2000,1,2,2003,12,17
468,Masters's Degree,Master of Business Administration,Marketing,2004,8,27,2006,12,2
469,Bachelor's Degree,Bachelor of Technology,Engineering,2006,1,14,2012,7,11
470,Bachelor's Degree,Bachelor of Engineering,Engineering,1996,1,8,2000,4,7
471,Bachelor's Degree,Bachelor of Science,Chemistry,2000,8,17,2003,12,8
472,Bachelor's Degree,Bachelor of Technology,Engineering,2001,1,20,2004,12,16
473,Bachelor's Degree,Bachelor of Engineering,Engineering,1994,1,26,1998,5,17
474,Bachelor's Degree,Bachelor of Science,Chemistry,1999,1,15,2002,12,18
475,Bachelor's Degree,Bachelor of Business Administration,Finance,1997,1,14,2000,12,8
475,PhD Degree,PhD,Sociology,2002,1,18,2006,12,13
476,Bachelor's Degree,Bachelor of Science,Chemistry,2001,9,18,2005,5,11
477,Bachelor's Degree,Bachelor of Technology,Engineering,1994,1,15,1998,5,14
478,Bachelor's Degree,Bachelor of Engineering,Engineering,2006,2,1,2009,12,8
478,Masters's Degree,Master of Science,Physics,2010,9,7,2012,4,1
479,Bachelor's Degree,Bachelor of Arts,Geography,1987,8,23,1991,5,8
479,Masters's Degree,Master of Business Administration,Finance,1991,8,11,1992,12,23
479,PhD Degree,PhD,Management Studies,1993,8,11,1998,5,18
480,Bachelor's Degree,Bachelor of Engineering,Engineering,1982,8,7,1987,7,8
481,Bachelor's Degree,Bachelor of Science,Chemistry,1982,9,18,1986,4,20
482,Bachelor's Degree,Bachelor of Arts,Mathematics,2003,8,17,2006,12,12
482,PhD Degree,Doctor of Philosophy PhD,English Language Studies,2008,5,14,2011,12,16
483,Bachelor's Degree,Bachelor of Engineering,Engineering,1990,1,1,1994,12,12
483,Masters's Degree,Master of Philosphy,English,1995,8,5,1997,5,1
484,Bachelor's Degree,Bachelor of Business Administration,Finance,1995,1,15,1999,4,8
485,Bachelor's Degree,Bachelor of Engineering,Engineering,1993,8,16,1997,5,15
486,Bachelor's Degree,Bachelor of Technology,Engineering,1997,1,4,2000,12,8
486,PhD Degree,Doctor of Philosophy PhD,Philosophy,2001,9,19,2005,12,14
487,Bachelor's Degree,Bachelor of Business Administration,Finance,1998,1,11,2003,7,15
487,PhD Degree,Doctor of Philosophy PhD,Philosophy,2003,8,22,2008,7,8
488,Bachelor's Degree,Bachelor of Business Administration,HR,1992,8,12,1996,12,18
488,Masters's Degree,Master of Science,Computer Science,1997,8,6,1999,12,12
488,PhD Degree,PhD,Management Studies,2001,1,6,2005,12,14
489,Bachelor's Degree,Bachelor of Technology,Engineering,1982,8,28,1986,5,16
490,Bachelor's Degree,Bachelor of Science,Chemistry,2001,2,24,2006,7,18
491,Bachelor's Degree,Bachelor of Business Administration,Engineering,1994,1,6,1998,5,17
491,Masters's Degree,Master of Business Administration,Marketing,1998,8,5,2000,5,6
492,Bachelor's Degree,Bachelor of Science,Biology,1989,8,10,1993,5,18
493,Bachelor's Degree,Bachelor of Business Administration,Finance,1993,8,18,1997,12,9
493,PhD Degree,PhD,Sociology,1999,1,11,2003,12,15
494,Bachelor's Degree,Bachelor of Arts,Commerce,2000,1,16,2004,5,17
494,Masters's Degree,Master of Philosphy,English,2004,8,8,2006,5,16
495,Bachelor's Degree,Bachelor of Arts,Geography,2008,1,26,2011,12,8
496,Bachelor's Degree,Bachelor of Engineering,Engineering,2000,1,28,2004,12,13
497,Bachelor's Degree,Bachelor of Technology,Engineering,1988,2,19,1994,7,9
498,Bachelor's Degree,Bachelor of Business Administration,Finance,1988,2,8,1991,12,16
499,Bachelor's Degree,Bachelor of Business Administration,Engineering,1995,1,11,1999,5,12
499,Masters's Degree,Master of Business Administration,HR,1999,8,20,2000,5,11
500,Bachelor's Degree,Bachelor of Science,Chemistry,1988,8,18,1992,5,16
500,Masters's Degree,Master of Science,Computer Science,1992,8,24,1994,12,18
501,Bachelor's Degree,Bachelor of Arts,Economics,2007,8,13,2011,4,10
502,Bachelor's Degree,Bachelor of Business Administration,HR,1998,2,16,2003,7,9
502,Masters's Degree,Master of Business Administration,Marketing,2003,8,6,2007,4,16
503,Bachelor's Degree,Bachelor of Business Administration,Finance,1988,8,3,1992,4,9
504,Bachelor's Degree,Bachelor of Arts,Economics,2001,2,23,2005,5,11
505,Bachelor's Degree,Bachelor of Science,Biology,1983,1,22,1989,7,12
506,Bachelor's Degree,Bachelor of Technology,Engineering,1989,9,5,1993,4,11
507,Bachelor's Degree,Bachelor of Science,Physics,2005,1,1,2008,12,10
507,Masters's Degree,Master of Science,Business Analytics,2009,8,20,2011,5,1
508,Bachelor's Degree,Bachelor of Arts,History,1995,8,28,1999,5,10
508,Masters's Degree,Master of Business Administration,Operations,1999,8,7,2000,12,28
508,PhD Degree,PhD,Sociology,2002,9,7,2007,5,10
509,Bachelor's Degree,Bachelor of Business Administration,Engineering,1999,9,14,2003,5,13
510,Bachelor's Degree,Bachelor of Business Administration,Finance,2007,1,17,2011,12,15
510,Masters's Degree,Master of Science,Business Analytics,2012,8,13,2014,5,17
511,Bachelor's Degree,Bachelor of Technology,Engineering,2002,8,5,2006,5,13
512,Bachelor's Degree,Bachelor of Engineering,Engineering,1996,1,3,2000,4,17
513,Bachelor's Degree,Bachelor of Arts,Commerce,1994,1,13,1997,12,19
513,Masters's Degree,Master of Science,Managament,1998,8,3,2000,5,13
514,Bachelor's Degree,Bachelor of Technology,Engineering,1988,5,21,1992,5,12
515,Bachelor's Degree,Bachelor of Business Administration,HR,2004,9,21,2009,7,17
516,Bachelor's Degree,Bachelor of Arts,Geography,2001,8,26,2004,12,11
516,Masters's Degree,Master of Science,Data Science,2005,8,25,2007,12,26
517,Bachelor's Degree,Bachelor of Technology,Engineering,1984,8,13,1988,5,7
518,Bachelor's Degree,Bachelor of Engineering,Engineering,1992,8,17,1995,12,7
518,Masters's Degree,Master of Business Administration,Finance,1996,9,14,1998,12,17
518,PhD Degree,PhD,Sociology,2000,8,14,2004,12,10
519,Bachelor's Degree,Bachelor of Business Administration,HR,1983,1,24,1986,12,19
520,Bachelor's Degree,Bachelor of Engineering,Engineering,1993,8,26,1997,12,13
521,Bachelor's Degree,Bachelor of Science,Biology,1986,8,27,1990,12,15
521,PhD Degree,PhD,Communication,1991,1,13,1994,12,15
522,Bachelor's Degree,Bachelor of Technology,Engineering,2003,8,9,2007,4,20
523,Bachelor's Degree,Bachelor of Technology,Engineering,2005,2,16,2010,7,7
524,Bachelor's Degree,Bachelor of Business Administration,HR,1993,2,28,1996,12,20
525,Bachelor's Degree,Bachelor of Technology,Engineering,1995,8,22,1999,5,11
525,Masters's Degree,Master of Business Administration,Marketing,1999,8,14,2001,12,22
525,PhD Degree,PhD,Sociology,2002,1,14,2006,5,7
526,Bachelor's Degree,Bachelor of Science,Biology,2000,1,17,2003,12,19
527,Bachelor's Degree,Bachelor of Technology,Engineering,2009,2,22,2012,12,8
527,Masters's Degree,Master of Business Administration,Operations,2013,9,6,2015,4,22
528,Bachelor's Degree,Bachelor of Science,Biology,1997,8,4,2001,4,7
529,Bachelor's Degree,Bachelor of Science,Physics,1997,9,25,2001,12,7
530,Bachelor's Degree,Bachelor of Technology,Engineering,1994,1,23,1997,12,8
531,Bachelor's Degree,Bachelor of Arts,Mathematics,1994,2,3,1998,5,14
531,PhD Degree,Doctor of Philosophy PhD,Comparative Literature,1999,1,2,2004,5,12
532,Bachelor's Degree,Bachelor of Business Administration,Marketing,1997,2,5,2001,5,18
533,Bachelor's Degree,Bachelor of Science,Physics,1999,1,26,2004,7,13
534,Bachelor's Degree,Bachelor of Technology,Engineering,2005,8,25,2008,12,12
534,Masters's Degree,Master of Science,Managament,2009,8,10,2011,12,25
535,Bachelor's Degree,Bachelor of Business Administration,Finance,1991,1,25,1994,12,14
535,Masters's Degree,Master of Science,Physics,1995,9,21,1997,5,25
536,Bachelor's Degree,Bachelor of Arts,History,1990,8,13,1993,12,17
536,Masters's Degree,Master of Science,Data Science,1994,8,6,1996,12,13
537,Bachelor's Degree,Bachelor of Business Administration,Engineering,1997,8,27,2001,12,15
537,Masters's Degree,Master of Science,Computer Science,2002,8,13,2004,12,27
537,PhD Degree,Doctor of Philosophy PhD,Philosophy,2006,1,13,2010,12,12
538,Bachelor's Degree,Bachelor of Arts,Commerce,1984,9,25,1987,12,15
539,Bachelor's Degree,Bachelor of Arts,Geography,1984,8,3,1988,5,18
539,PhD Degree,PhD,Communication,1989,8,9,1994,5,13
540,Bachelor's Degree,Bachelor of Science,Biology,1987,2,27,1991,5,11
541,Bachelor's Degree,Bachelor of Science,Biology,1998,8,17,2001,12,11
542,Bachelor's Degree,Bachelor of Engineering,Engineering,2005,9,24,2009,12,15
542,Masters's Degree,Master of Philosphy,Regional Studies,2010,8,2,2012,12,24
543,Bachelor's Degree,Bachelor of Business Administration,HR,2002,8,5,2005,12,20
543,Masters's Degree,Master of Business Administration,Operations,2006,8,24,2008,12,5
544,Bachelor's Degree,Bachelor of Science,Physics,1988,1,2,1992,12,14
545,Bachelor's Degree,Bachelor of Arts,Economics,1999,9,1,2003,5,19
545,Masters's Degree,Master of Business Administration,Marketing,2003,8,7,2004,12,1
546,Bachelor's Degree,Bachelor of Science,Chemistry,1995,2,11,2000,7,9
546,Masters's Degree,Master of Business Administration,Finance,2000,8,16,2004,4,11
547,Bachelor's Degree,Bachelor of Technology,Engineering,2002,9,3,2007,4,12
548,Bachelor's Degree,Bachelor of Business Administration,Engineering,1986,2,10,1990,4,7
548,Masters's Degree,Master of Science,Computer Science,1990,8,11,1991,4,10
549,Bachelor's Degree,Bachelor of Technology,Engineering,2005,1,3,2008,12,13
550,Bachelor's Degree,Bachelor of Business Administration,HR,2004,1,11,2007,12,20
551,Bachelor's Degree,Bachelor of Arts,Geography,1985,8,28,1990,7,18
552,Bachelor's Degree,Bachelor of Arts,Geography,2007,8,1,2011,5,15
552,Masters's Degree,Master of Philosphy,History,2011,8,25,2013,12,1
553,Bachelor's Degree,Bachelor of Science,Biology,2008,1,19,2012,5,15
554,Bachelor's Degree,Bachelor of Arts,Economics,2003,8,24,2006,12,13
554,Masters's Degree,Master of Business Administration,Operations,2007,9,5,2010,12,24
555,Bachelor's Degree,Bachelor of Engineering,Engineering,1992,8,26,1995,12,7
555,Masters's Degree,Master of Business Administration,Finance,1996,8,4,1998,12,26
555,PhD Degree,PhD,Sociology,1999,8,4,2002,12,15
556,Bachelor's Degree,Bachelor of Science,Physics,1994,8,3,1997,12,15
556,Masters's Degree,Master of Business Administration,Finance,1998,8,9,2000,12,3
556,PhD Degree,Doctor of Philosophy PhD,Comparative Literature,2001,8,9,2005,12,19
557,Bachelor's Degree,Bachelor of Technology,Engineering,1996,1,16,2000,5,11
558,Bachelor's Degree,Bachelor of Science,Biology,2005,9,16,2009,5,18
559,Bachelor's Degree,Bachelor of Arts,Commerce,2001,8,18,2004,12,14
559,Masters's Degree,Master of Science,Physics,2005,9,18,2007,12,18
560,Bachelor's Degree,Bachelor of Technology,Engineering,1994,8,16,1999,7,12
561,Bachelor's Degree,Bachelor of Arts,Economics,2002,9,20,2005,12,10
561,Masters's Degree,Master of Science,Data Science,2006,8,19,2008,12,20
562,Bachelor's Degree,Bachelor of Business Administration,HR,2003,1,20,2007,4,17
562,Masters's Degree,Master of Science,Business Analytics,2007,8,8,2008,5,20
563,Bachelor's Degree,Bachelor of Technology,Engineering,1999,8,18,2002,12,8
564,Bachelor's Degree,Bachelor of Arts,Geography,1992,8,7,1995,12,16
565,Bachelor's Degree,Bachelor of Business Administration,Operations,1994,8,23,1998,5,12
566,Bachelor's Degree,Bachelor of Business Administration,HR,2002,9,5,2006,5,14
566,Masters's Degree,Master of Philosphy,Regional Studies,2006,8,20,2007,12,5
567,Bachelor's Degree,Bachelor of Engineering,Engineering,1984,8,26,1987,12,8
568,Bachelor's Degree,Bachelor of Science,Physics,2001,9,1,2004,12,14
568,Masters's Degree,Master of Science,Business Analytics,2005,9,27,2007,12,1
568,PhD Degree,PhD,Sociology,2008,2,27,2012,12,17
569,Bachelor's Degree,Bachelor of Arts,Geography,1990,9,4,1994,5,9
570,Bachelor's Degree,Bachelor of Science,Biology,2000,1,24,2004,4,14
571,Bachelor's Degree,Bachelor of Arts,Mathematics,2007,2,16,2011,12,17
571,Masters's Degree,Master of Business Administration,Operations,2012,8,10,2014,7,16
572,Bachelor's Degree,Bachelor of Business Administration,HR,1987,1,20,1991,12,13
573,Bachelor's Degree,Bachelor of Business Administration,Finance,1993,8,22,1997,5,16
574,Bachelor's Degree,Bachelor of Business Administration,Finance,1999,1,9,2002,12,17
574,PhD Degree,Doctor of Philosophy PhD,Philosophy,2003,2,28,2006,12,20
575,Bachelor's Degree,Bachelor of Engineering,Engineering,1999,8,11,2003,5,18
576,Bachelor's Degree,Bachelor of Arts,Economics,1987,8,5,1990,12,13
576,Masters's Degree,Master of Science,Data Science,1991,8,28,1993,12,5
576,PhD Degree,PhD,Communication,1994,9,28,1998,12,9
577,Bachelor's Degree,Bachelor of Engineering,Engineering,1987,1,2,1991,5,9
577,PhD Degree,PhD,Sociology,1992,1,10,1996,5,20
578,Bachelor's Degree,Bachelor of Science,Chemistry,2006,8,19,2009,12,16
578,Masters's Degree,Master of Business Administration,Operations,2010,8,16,2012,12,19
579,Bachelor's Degree,Bachelor of Technology,Engineering,1993,1,4,1996,12,16
580,Bachelor's Degree,Bachelor of Business Administration,Finance,1984,8,12,1987,12,17
581,Bachelor's Degree,Bachelor of Engineering,Engineering,1988,8,12,1992,5,9
581,Masters's Degree,Master of Science,Computer Science,1992,8,13,1994,12,12
581,PhD Degree,PhD,Management Studies,1995,9,13,2000,5,14
582,Bachelor's Degree,Bachelor of Science,Chemistry,1994,9,22,1997,12,8
582,PhD Degree,PhD,Sociology,1998,1,17,2000,12,18
583,Bachelor's Degree,Bachelor of Technology,Engineering,1992,1,24,1996,5,17
583,Masters's Degree,Master of Science,Business Analytics,1996,8,12,1997,5,24
584,Bachelor's Degree,Bachelor of Business Administration,Finance,1999,8,1,2003,5,15
585,Bachelor's Degree,Bachelor of Arts,Mathematics,2005,1,4,2009,5,13
585,Masters's Degree,Master of Business Administration,Marketing,2009,8,4,2011,5,4
586,Bachelor's Degree,Bachelor of Arts,History,1998,2,11,2002,5,19
587,Bachelor's Degree,Bachelor of Business Administration,Operations,1995,8,13,1998,12,17
588,Bachelor's Degree,Bachelor of Technology,Engineering,2002,8,11,2006,5,15
589,Bachelor's Degree,Bachelor of Business Administration,Operations,1986,9,16,1989,12,16
589,Masters's Degree,Master of Business Administration,HR,1990,8,14,1992,12,16
590,Bachelor's Degree,Bachelor of Arts,Commerce,1992,8,14,1996,4,11
591,Bachelor's Degree,Bachelor of Business Administration,HR,1997,2,14,2001,4,11
592,Bachelor's Degree,Bachelor of Business Administration,HR,1991,8,15,1995,12,15
592,Masters's Degree,Master of Science,Business Analytics,1996,8,13,1998,12,15
593,Bachelor's Degree,Bachelor of Business Administration,Finance,1990,2,25,1994,5,19
593,Masters's Degree,Master of Business Administration,Operations,1994,8,20,1996,7,25
593,PhD Degree,PhD,Management Studies,1996,8,20,2000,5,20
594,Bachelor's Degree,Bachelor of Business Administration,Operations,1986,1,24,1990,4,16
594,Masters's Degree,Master of Philosphy,English,1990,8,6,1991,5,24
595,Bachelor's Degree,Bachelor of Business Administration,Engineering,2003,8,28,2007,12,14
595,Masters's Degree,Master of Business Administration,Finance,2008,8,27,2010,12,28
596,Bachelor's Degree,Bachelor of Technology,Engineering,2008,1,10,2013,7,15
597,Bachelor's Degree,Bachelor of Business Administration,HR,1998,2,25,2003,7,18
597,Masters's Degree,Master of Business Administration,Finance,2003,8,15,2004,4,25
598,Bachelor's Degree,Bachelor of Science,Chemistry,1984,1,13,1987,12,9
599,Bachelor's Degree,Bachelor of Business Administration,Engineering,1986,1,15,1989,12,8
599,Masters's Degree,Master of Business Administration,Operations,1990,8,28,1992,5,15
600,Bachelor's Degree,Bachelor of Arts,Geography,2006,1,4,2010,12,12
601,Bachelor's Degree,Bachelor of Technology,Engineering,1992,8,25,1996,5,8
602,Bachelor's Degree,Bachelor of Business Administration,HR,1995,8,12,1999,4,12
602,Masters's Degree,Master of Science,Data Science,1999,8,2,2000,12,12
603,Bachelor's Degree,Bachelor of Arts,Commerce,1994,1,18,1998,4,16
604,Bachelor's Degree,Bachelor of Business Administration,Operations,1987,1,28,1990,12,19
605,Bachelor's Degree,Bachelor of Business Administration,HR,2006,1,22,2010,5,14
606,Bachelor's Degree,Bachelor of Arts,History,1992,5,23,1996,5,7
606,Masters's Degree,Master of Business Administration,Operations,1996,8,3,1998,7,23
607,Bachelor's Degree,Bachelor of Business Administration,HR,1998,1,9,2003,7,19
608,Bachelor's Degree,Bachelor of Business Administration,Engineering,2004,2,2,2007,12,15
609,Bachelor's Degree,Bachelor of Arts,Mathematics,1982,8,7,1985,12,11
609,Masters's Degree,Master of Business Administration,Operations,1986,8,28,1988,12,7
610,Bachelor's Degree,Bachelor of Arts,Geography,1993,2,22,1996,12,12
611,Bachelor's Degree,Bachelor of Engineering,Engineering,1989,1,27,1993,12,11
611,Masters's Degree,Master of Science,Computer Science,1994,8,13,1996,5,27
612,Bachelor's Degree,Bachelor of Arts,Economics,1999,1,28,2003,5,19
613,Bachelor's Degree,Bachelor of Arts,Geography,1991,1,20,1994,12,20
614,Bachelor's Degree,Bachelor of Arts,Geography,1990,9,26,1994,4,8
614,Masters's Degree,Master of Philosphy,History,1994,8,15,1995,12,26
614,PhD Degree,PhD,Management Studies,1997,8,15,2002,4,11
615,Bachelor's Degree,Bachelor of Business Administration,Operations,1988,1,10,1992,5,19
615,Masters's Degree,Master of Business Administration,Marketing,1992,8,15,1994,12,10
616,Bachelor's Degree,Bachelor of Business Administration,Operations,1997,8,10,2001,5,15
617,Bachelor's Degree,Bachelor of Business Administration,Marketing,1989,2,15,1993,12,9
618,Bachelor's Degree,Bachelor of Arts,Commerce,2000,8,23,2005,7,10
619,Bachelor's Degree,Bachelor of Science,Biology,1998,8,27,2002,12,13
620,Bachelor's Degree,Bachelor of Engineering,Engineering,1995,8,24,1999,5,13
621,Bachelor's Degree,Bachelor of Engineering,Engineering,1991,8,24,1994,12,12
621,Masters's Degree,Master of Science,Data Science,1995,9,9,1998,12,24
622,Bachelor's Degree,Bachelor of Arts,Mathematics,2008,1,20,2011,12,8
622,Masters's Degree,Master of Science,Computer Science,2012,8,21,2014,5,20
623,Bachelor's Degree,Bachelor of Business Administration,Finance,1988,1,19,1992,5,19
624,Bachelor's Degree,Bachelor of Technology,Engineering,1987,8,6,1991,5,17
624,Masters's Degree,Master of Science,Computer Science,1991,8,16,1993,12,6
625,Bachelor's Degree,Bachelor of Business Administration,Marketing,1998,1,8,2001,12,12
625,Masters's Degree,Master of Science,Physics,2002,8,27,2004,5,8
626,Bachelor's Degree,Bachelor of Business Administration,Operations,1984,1,9,1987,12,12
626,Masters's Degree,Master of Science,Business Analytics,1988,8,27,1990,5,9
627,Bachelor's Degree,Bachelor of Business Administration,Operations,2006,1,19,2010,12,9
628,Bachelor's Degree,Bachelor of Business Administration,HR,2002,9,4,2007,7,12
628,Masters's Degree,Master of Science,Data Science,2007,8,20,2011,12,4
629,Bachelor's Degree,Bachelor of Arts,Mathematics,1992,1,14,1995,12,15
630,Bachelor's Degree,Bachelor of Business Administration,Finance,2000,9,12,2004,4,20
630,Masters's Degree,Master of Science,Managament,2004,8,17,2005,12,12
631,Bachelor's Degree,Bachelor of Science,Chemistry,2002,8,8,2005,12,16
631,Masters's Degree,Master of Science,Data Science,2006,9,9,2008,12,8
632,Bachelor's Degree,Bachelor of Engineering,Engineering,2007,8,3,2010,12,9
633,Bachelor's Degree,Bachelor of Business Administration,Finance,1996,8,20,2000,5,20
634,Bachelor's Degree,Bachelor of Business Administration,Operations,1993,1,19,1998,7,19
634,Masters's Degree,Master of Science,Computer Science,1998,8,21,2002,5,19
635,Bachelor's Degree,Bachelor of Arts,Geography,1989,1,5,1992,12,12
635,Masters's Degree,Master of Science,Physics,1993,8,17,1995,5,5
636,Bachelor's Degree,Bachelor of Business Administration,Operations,1986,8,21,1990,4,15
637,Bachelor's Degree,Bachelor of Arts,Mathematics,2008,2,16,2012,12,15
637,Masters's Degree,Master of Science,Business Analytics,2013,1,26,2015,4,16
638,Bachelor's Degree,Bachelor of Business Administration,HR,1992,1,26,1996,4,20
639,Bachelor's Degree,Bachelor of Business Administration,HR,1992,1,11,1995,12,8
639,Masters's Degree,Master of Science,Data Science,1996,8,1,1998,5,11
639,PhD Degree,Doctor of Philosophy PhD,Comparative Literature,1999,1,1,2003,12,7
640,Bachelor's Degree,Bachelor of Arts,Geography,1995,1,13,1998,12,10
641,Bachelor's Degree,Bachelor of Business Administration,Finance,2001,8,7,2004,12,19
642,Bachelor's Degree,Bachelor of Arts,Geography,1984,9,17,1988,12,7
643,Bachelor's Degree,Bachelor of Business Administration,Finance,1993,8,26,1998,7,12
644,Bachelor's Degree,Bachelor of Science,Biology,2000,1,4,2004,5,20
645,Bachelor's Degree,Bachelor of Business Administration,HR,1991,1,28,1995,5,13
646,Bachelor's Degree,Bachelor of Arts,Mathematics,2000,9,6,2004,12,14
646,Masters's Degree,Master of Science,Computer Science,2005,8,5,2007,12,6
647,Bachelor's Degree,Bachelor of Science,Physics,1998,2,26,2002,12,17
647,Masters's Degree,Master of Business Administration,Operations,2003,1,15,2005,7,26
647,PhD Degree,Doctor of Business Administration,HR,2007,1,15,2011,12,11
648,Bachelor's Degree,Bachelor of Science,Chemistry,2001,2,25,2006,4,8
649,Bachelor's Degree,Bachelor of Technology,Engineering,1986,9,1,1989,12,7
649,PhD Degree,PhD,Management Studies,1991,1,11,1995,12,15
650,Bachelor's Degree,Bachelor of Business Administration,Operations,1997,9,9,2001,5,8
650,PhD Degree,Doctor of Philosophy PhD,Philosophy,2002,9,27,2007,5,13
651,Bachelor's Degree,Bachelor of Engineering,Engineering,1994,8,25,1998,5,12
651,PhD Degree,Doctor of Philosophy PhD,Philosophy,1999,9,20,2003,5,17
652,Bachelor's Degree,Bachelor of Arts,Mathematics,1986,1,3,1990,5,15
652,Masters's Degree,Master of Business Administration,Marketing,1990,8,24,1991,5,3
652,PhD Degree,Doctor of Philosophy PhD,Philosophy,1992,1,24,1997,5,19
653,Bachelor's Degree,Bachelor of Science,Biology,1986,1,28,1990,5,9
653,Masters's Degree,Master of Science,Business Analytics,1990,8,25,1992,5,28
653,PhD Degree,PhD,Communication,1992,8,25,1996,5,7
654,Bachelor's Degree,Bachelor of Technology,Engineering,1988,1,23,1992,12,17
655,Bachelor's Degree,Bachelor of Arts,Mathematics,1995,9,8,1999,5,17
656,Bachelor's Degree,Bachelor of Arts,Mathematics,2001,8,28,2005,4,13
657,Bachelor's Degree,Bachelor of Arts,Mathematics,2009,2,6,2013,5,19
657,PhD Degree,PhD,Management Studies,2013,8,21,2017,5,9
658,Bachelor's Degree,Bachelor of Business Administration,HR,2007,5,11,2012,7,17
659,Bachelor's Degree,Bachelor of Business Administration,Engineering,1999,8,19,2003,12,7
660,Bachelor's Degree,Bachelor of Technology,Engineering,1992,1,1,1996,5,11
660,Masters's Degree,Master of Business Administration,Operations,1996,8,23,1998,12,1
661,Bachelor's Degree,Bachelor of Business Administration,HR,1990,8,3,1993,12,10
662,Bachelor's Degree,Bachelor of Arts,Mathematics,2002,5,21,2006,12,10
663,Bachelor's Degree,Bachelor of Business Administration,Engineering,2002,1,2,2006,12,7
664,Bachelor's Degree,Bachelor of Arts,Geography,2005,2,21,2009,5,15
665,Bachelor's Degree,Bachelor of Technology,Engineering,1994,8,15,1998,4,9
666,Bachelor's Degree,Bachelor of Science,Chemistry,1992,5,12,1996,5,13
667,Bachelor's Degree,Bachelor of Science,Physics,1996,8,26,2000,5,12
668,Bachelor's Degree,Bachelor of Arts,Economics,1987,8,5,1990,12,14
668,Masters's Degree,Master of Philosphy,Economics,1991,9,4,1993,12,5
668,PhD Degree,Doctor of Philosophy PhD,English Language Studies,1995,1,4,1999,12,18
669,Bachelor's Degree,Bachelor of Technology,Engineering,1995,1,14,1998,12,11
670,Bachelor's Degree,Bachelor of Science,Biology,1992,8,14,1995,12,16
671,Bachelor's Degree,Bachelor of Science,Chemistry,1998,1,19,2001,12,13
672,Bachelor's Degree,Bachelor of Business Administration,Finance,1983,1,9,1986,12,11
672,Masters's Degree,Master of Business Administration,Finance,1987,8,18,1989,5,9
673,Bachelor's Degree,Bachelor of Business Administration,Operations,2005,2,13,2010,7,11
674,Bachelor's Degree,Bachelor of Business Administration,Operations,2007,1,10,2010,12,9
675,Bachelor's Degree,Bachelor of Science,Biology,1991,1,23,1995,5,8
676,Bachelor's Degree,Bachelor of Engineering,Engineering,1984,1,9,1988,5,15
677,Bachelor's Degree,Bachelor of Arts,Economics,1987,8,24,1991,4,20
678,Bachelor's Degree,Bachelor of Science,Biology,2003,9,12,2007,5,13
678,Masters's Degree,Master of Science,Computer Science,2007,8,28,2009,12,12
679,Bachelor's Degree,Bachelor of Engineering,Engineering,1987,8,1,1990,12,7
680,Bachelor's Degree,Bachelor of Arts,History,1985,8,18,1988,12,15
