id,year,month,Rating,exp_yr_count,Manager ID
500,2014,3,3.78,5,104
500,2015,3,3.63,6,109
500,2016,3,3.53,7,124
500,2017,3,3.56,8,109
500,2018,3,3.45,9,105
500,2019,3,3.74,10,117
501,2015,3,2.81,1,124
501,2016,3,3.73,2,123
501,2017,3,3.73,3,117
501,2018,3,3.17,4,104
501,2019,3,2.77,5,119
502,2011,3,3.58,1,115
502,2012,3,3.96,2,106
502,2013,3,4.04,3,109
502,2014,3,3.8,4,110
502,2015,3,2.9,5,110
502,2016,3,4.37,6,109
502,2017,3,3.62,7,105
502,2018,3,4.15,8,112
502,2019,3,4.17,9,105
503,2015,3,4.21,1,103
503,2016,3,3.19,2,101
503,2017,3,4.36,3,120
503,2018,3,3.82,4,118
503,2019,3,4.48,5,102
504,2011,3,3.13,1,117
504,2012,3,4.36,2,103
504,2013,3,3.79,3,106
504,2014,3,3.53,4,105
504,2015,3,2.51,5,101
504,2016,3,3.72,6,122
504,2017,3,3.72,7,114
504,2018,3,4.32,8,112
504,2019,3,3.16,9,116
505,2010,3,4.31,1,101
505,2011,3,3.54,2,120
505,2012,3,3.35,3,112
505,2013,3,3.85,4,120
505,2014,3,3.89,5,120
505,2015,3,3.3,6,116
505,2016,3,3.82,7,114
505,2017,3,4.1,8,123
505,2018,3,3.81,9,117
505,2019,3,4.3,10,108
506,2016,3,3.19,1,123
506,2017,3,3.98,2,121
506,2018,3,3.08,3,107
506,2019,3,4.39,4,101
507,2014,3,3.66,1,107
507,2015,3,3.89,2,104
507,2016,3,3.96,3,123
507,2017,3,3.21,4,113
507,2018,3,3.34,5,119
507,2019,3,4.57,6,122
508,2010,3,3.56,1,121
508,2011,3,4.63,2,103
508,2012,3,3.48,3,117
508,2013,3,3.59,4,107
508,2014,3,4.01,5,121
508,2015,3,4.02,6,115
508,2016,3,2.85,7,108
508,2017,3,3.77,8,112
508,2018,3,4.04,9,115
508,2019,3,4.26,10,103
509,2009,3,3.75,1,105
509,2010,3,3.88,2,107
509,2011,3,4.26,3,108
509,2012,3,4.07,4,120
509,2013,3,4.4,5,105
509,2014,3,3.75,6,102
509,2015,3,3.61,7,115
509,2016,3,4.03,8,101
509,2017,3,4.47,9,115
509,2018,3,4.77,10,105
509,2019,3,3.03,11,120
510,2015,3,3.49,1,115
510,2016,3,3.84,2,109
510,2017,3,3.39,3,118
510,2018,3,3.82,4,111
510,2019,3,3.39,5,103
511,2010,3,3.95,1,109
511,2011,3,3.32,2,110
511,2012,3,3.64,3,102
511,2013,3,3.23,4,110
511,2014,3,3.4,5,112
511,2015,3,3.39,6,122
511,2016,3,4.81,7,103
511,2017,3,4.06,8,122
511,2018,3,3.77,9,110
511,2019,3,3.51,10,103
512,2006,3,3.15,1,119
512,2007,3,3.76,2,118
512,2008,3,3.39,3,108
512,2009,3,3.35,4,124
512,2010,3,4.38,5,124
512,2011,3,3.62,6,122
512,2012,3,3.81,7,112
512,2013,3,4.27,8,121
512,2014,3,4.26,9,106
512,2015,3,4.41,10,115
512,2016,3,3.08,11,121
512,2017,3,3.78,12,102
512,2018,3,3.96,13,118
512,2019,3,3.45,14,109
513,2006,3,3.17,1,116
513,2007,3,4.5,2,119
513,2008,3,3.56,3,108
513,2009,3,3.03,4,124
513,2010,3,3.54,5,121
513,2011,3,4.35,6,106
513,2012,3,3.81,7,104
513,2013,3,2.89,8,105
513,2014,3,4.2,9,103
513,2015,3,4.46,10,101
513,2016,3,4.05,11,105
513,2017,3,3.43,12,106
513,2018,3,4.33,13,120
513,2019,3,3.82,14,113
514,2016,3,3.94,1,121
514,2017,3,4.46,2,120
514,2018,3,3.7,3,103
514,2019,3,3.43,4,119
515,2012,3,2.61,1,102
515,2013,3,3.44,2,107
515,2014,3,3.87,3,110
515,2015,3,4.66,4,101
515,2016,3,4.41,5,119
515,2017,3,3.89,6,116
515,2018,3,3.78,7,110
515,2019,3,4.09,8,104
516,2011,3,4.51,1,119
516,2012,3,3.26,2,105
516,2013,3,3.99,3,109
516,2014,3,4.12,4,110
516,2015,3,3.17,5,120
516,2016,3,4.02,6,112
516,2017,3,4.52,7,122
516,2018,3,4.1,8,107
516,2019,3,3.99,9,118
517,2010,3,4.13,1,108
517,2011,3,3.68,2,112
517,2012,3,3.69,3,119
517,2013,3,4.62,4,124
517,2014,3,2.54,5,118
517,2015,3,3.67,6,106
517,2016,3,3.39,7,103
517,2017,3,3.08,8,118
517,2018,3,3.75,9,118
517,2019,3,4.24,10,116
518,2011,3,3.59,1,114
518,2012,3,3.79,2,118
518,2013,3,3.23,3,115
518,2014,3,2.55,4,112
518,2015,3,3.47,5,118
518,2016,3,3.74,6,111
518,2017,3,3.97,7,104
518,2018,3,3.5,8,120
518,2019,3,4.61,9,119
519,2015,3,4.29,1,112
519,2016,3,3.93,2,107
519,2017,3,4.07,3,102
519,2018,3,4.26,4,108
519,2019,3,3.98,5,110
520,2012,3,3.5,1,112
520,2013,3,4.29,2,124
520,2014,3,4.24,3,121
520,2015,3,3.41,4,123
520,2016,3,2.9,5,109
520,2017,3,4.16,6,108
520,2018,3,4.19,7,101
520,2019,3,3.71,8,118
521,2010,3,3.85,1,122
521,2011,3,3.67,2,109
521,2012,3,4.46,3,113
521,2013,3,3.56,4,123
521,2014,3,3.38,5,107
521,2015,3,4.85,6,106
521,2016,3,3.85,7,102
521,2017,3,3.79,8,101
521,2018,3,2.69,9,105
521,2019,3,3.94,10,102
522,2011,3,3.95,1,107
522,2012,3,4.04,2,110
522,2013,3,4.22,3,112
522,2014,3,4.19,4,119
522,2015,3,3.97,5,112
522,2016,3,3.66,6,123
522,2017,3,3.98,7,106
522,2018,3,3.65,8,102
522,2019,3,4.24,9,118
523,2014,3,4.33,1,109
523,2015,3,3.36,2,110
523,2016,3,3.21,3,119
523,2017,3,3.72,4,118
523,2018,3,3.89,5,120
523,2019,3,4.21,6,105
524,2011,3,3.85,1,110
524,2012,3,4.09,2,114
524,2013,3,4.52,3,111
524,2014,3,4.54,4,124
524,2015,3,3.94,5,117
524,2016,3,3.37,6,121
524,2017,3,3.55,7,102
524,2018,3,2.62,8,116
524,2019,3,3.5,9,109
525,2009,3,3.23,1,108
525,2010,3,4.32,2,121
525,2011,3,3.46,3,116
525,2012,3,3.79,4,120
525,2013,3,3.37,5,124
525,2014,3,3.61,6,114
525,2015,3,4.54,7,101
525,2016,3,4.15,8,119
525,2017,3,3.04,9,115
525,2018,3,3.86,10,112
525,2019,3,3.6,11,124
526,2009,3,4.13,1,123
526,2010,3,3.97,2,112
526,2011,3,3.03,3,119
526,2012,3,3.98,4,114
526,2013,3,2.67,5,104
526,2014,3,3.29,6,118
526,2015,3,4.17,7,121
526,2016,3,3.85,8,122
526,2017,3,3.85,9,124
526,2018,3,3.13,10,105
526,2019,3,3.9,11,120
527,2016,3,4.02,1,103
527,2017,3,4.07,2,105
527,2018,3,3.95,3,106
527,2019,3,4.14,4,103
528,2008,3,4.62,1,110
528,2009,3,3.75,2,120
528,2010,3,3.78,3,108
528,2011,3,3.21,4,112
528,2012,3,3.54,5,113
528,2013,3,3.26,6,115
528,2014,3,4.14,7,110
528,2015,3,3.76,8,116
528,2016,3,3.49,9,120
528,2017,3,3.56,10,112
528,2018,3,4.43,11,105
528,2019,3,3.69,12,101
529,2007,3,3.86,1,105
529,2008,3,3.45,2,105
529,2009,3,4.54,3,119
529,2010,3,3.76,4,108
529,2011,3,4.31,5,111
529,2012,3,4.3,6,121
529,2013,3,3.77,7,116
529,2014,3,4.56,8,124
529,2015,3,3.46,9,110
529,2016,3,3.88,10,114
529,2017,3,4.12,11,118
529,2018,3,3.8,12,106
529,2019,3,4.32,13,103
530,2012,3,2.79,1,112
530,2013,3,4.26,2,103
530,2014,3,3.41,3,110
530,2015,3,3.37,4,114
530,2016,3,3.76,5,118
530,2017,3,3.1,6,114
530,2018,3,3.98,7,118
530,2019,3,3.5,8,101
531,2010,3,4.25,1,122
531,2011,3,3.91,2,121
531,2012,3,3.3,3,117
531,2013,3,4.62,4,111
531,2014,3,4.4,5,122
531,2015,3,3.34,6,108
531,2016,3,3.28,7,117
531,2017,3,3.49,8,111
531,2018,3,4.89,9,101
531,2019,3,3.58,10,115
532,2007,3,3.5,1,119
532,2008,3,3.55,2,104
532,2009,3,3.53,3,122
532,2010,3,3.57,4,107
532,2011,3,3.99,5,113
532,2012,3,3.23,6,105
532,2013,3,4.33,7,109
532,2014,3,3.25,8,117
532,2015,3,4.05,9,124
532,2016,3,3.26,10,105
532,2017,3,3.72,11,106
532,2018,3,4.54,12,116
532,2019,3,4.56,13,120
533,2011,3,3.54,1,120
533,2012,3,3.72,2,116
533,2013,3,3.77,3,110
533,2014,3,4.08,4,111
533,2015,3,3.53,5,114
533,2016,3,2.54,6,109
533,2017,3,3.06,7,112
533,2018,3,3.05,8,101
533,2019,3,3.58,9,122
534,2014,3,3.69,1,117
534,2015,3,4.15,2,113
534,2016,3,3.96,3,106
534,2017,3,3.57,4,109
534,2018,3,3.52,5,103
534,2019,3,3.76,6,110
535,2012,3,3.96,1,120
535,2013,3,3.83,2,121
535,2014,3,4.26,3,105
535,2015,3,3.82,4,118
535,2016,3,3.05,5,116
535,2017,3,3.26,6,124
535,2018,3,2.69,7,107
535,2019,3,4.03,8,111
536,2012,3,3.3,1,117
536,2013,3,3.96,2,104
536,2014,3,3.97,3,103
536,2015,3,4.13,4,103
536,2016,3,4.02,5,118
536,2017,3,3.48,6,109
536,2018,3,3.68,7,108
536,2019,3,3.84,8,110
537,2014,3,3.78,1,110
537,2015,3,3.51,2,105
537,2016,3,4.23,3,112
537,2017,3,3.5,4,120
537,2018,3,3.59,5,107
537,2019,3,3.28,6,122
538,2016,3,3.79,1,115
538,2017,3,2.93,2,116
538,2018,3,2.67,3,117
538,2019,3,3.28,4,124
539,2011,3,3.38,1,119
539,2012,3,2.69,2,121
539,2013,3,4.29,3,115
539,2014,3,3.78,4,103
539,2015,3,3.61,5,113
539,2016,3,3.38,6,113
539,2017,3,4.32,7,108
539,2018,3,3.3,8,120
539,2019,3,3.48,9,123
540,2016,3,4.2,1,115
540,2017,3,3.48,2,124
540,2018,3,3,3,124
540,2019,3,2.13,4,118
541,2008,3,2.79,1,101
541,2009,3,4.64,2,119
541,2010,3,4.34,3,118
541,2011,3,3.65,4,110
541,2012,3,4.29,5,114
541,2013,3,3.56,6,106
541,2014,3,4.53,7,113
541,2015,3,4.11,8,107
541,2016,3,3.4,9,124
541,2017,3,3.58,10,116
541,2018,3,4.02,11,112
541,2019,3,3.62,12,105
542,2015,3,3.48,1,109
542,2016,3,3.67,2,104
542,2017,3,3.7,3,122
542,2018,3,4.5,4,101
542,2019,3,3.71,5,107
543,2011,3,4.46,1,114
543,2012,3,3.81,2,107
543,2013,3,4.66,3,110
543,2014,3,3.7,4,119
543,2015,3,4.73,5,123
543,2016,3,4.66,6,102
543,2017,3,3.25,7,111
543,2018,3,2.96,8,117
543,2019,3,3.8,9,112
544,2015,3,4.16,1,117
544,2016,3,3.7,2,123
544,2017,3,4.35,3,123
544,2018,3,3.57,4,106
544,2019,3,3.08,5,120
545,2010,3,4.28,1,106
545,2011,3,3.57,2,124
545,2012,3,3.76,3,107
545,2013,3,3.69,4,116
545,2014,3,3.21,5,112
545,2015,3,3.7,6,119
545,2016,3,4.06,7,112
545,2017,3,3.67,8,103
545,2018,3,3.21,9,117
545,2019,3,3.19,10,104
546,2011,3,4.3,1,104
546,2012,3,2.89,2,117
546,2013,3,3.65,3,113
546,2014,3,4.83,4,112
546,2015,3,4.4,5,104
546,2016,3,3.18,6,122
546,2017,3,3.52,7,124
546,2018,3,3.7,8,118
546,2019,3,3.62,9,118
547,2010,3,3.94,1,119
547,2011,3,3.82,2,103
547,2012,3,3.06,3,113
547,2013,3,4.19,4,104
547,2014,3,3.49,5,102
547,2015,3,3.71,6,109
547,2016,3,3.83,7,104
547,2017,3,4.86,8,110
547,2018,3,3.13,9,114
547,2019,3,3.5,10,109
548,2015,3,3.63,1,102
548,2016,3,3.19,2,104
548,2017,3,3.39,3,120
548,2018,3,3.77,4,105
548,2019,3,2.97,5,105
549,2011,3,4.18,1,124
549,2012,3,3.31,2,105
549,2013,3,4.15,3,111
549,2014,3,3.84,4,120
549,2015,3,3.83,5,105
549,2016,3,3.64,6,113
549,2017,3,3.5,7,116
549,2018,3,3.5,8,114
549,2019,3,3.12,9,109
550,2010,3,4.65,1,104
550,2011,3,4.5,2,118
550,2012,3,3.48,3,116
550,2013,3,3.7,4,109
550,2014,3,3.75,5,124
550,2015,3,4.36,6,114
550,2016,3,4.09,7,104
550,2017,3,4.41,8,111
550,2018,3,3.87,9,120
550,2019,3,3.88,10,112
551,2015,3,3.25,1,109
551,2016,3,4.05,2,110
551,2017,3,3.4,3,106
551,2018,3,3.68,4,108
551,2019,3,3.77,5,103
552,2014,3,4.17,1,118
552,2015,3,4.02,2,115
552,2016,3,4.05,3,102
552,2017,3,3.9,4,122
552,2018,3,3.03,5,112
552,2019,3,2.56,6,103
553,2013,3,3.45,1,120
553,2014,3,4,2,113
553,2015,3,3.88,3,105
553,2016,3,4.16,4,108
553,2017,3,4.5,5,124
553,2018,3,3.44,6,119
553,2019,3,3.26,7,112
554,2013,3,3.99,1,122
554,2014,3,4.48,2,110
554,2015,3,3.52,3,120
554,2016,3,3.81,4,105
554,2017,3,3.72,5,112
554,2018,3,3.95,6,110
554,2019,3,3.5,7,117
555,2008,3,4.16,1,107
555,2009,3,3.55,2,117
555,2010,3,4.31,3,116
555,2011,3,4.29,4,106
555,2012,3,3.4,5,113
555,2013,3,3.39,6,118
555,2014,3,3.65,7,104
555,2015,3,4.32,8,117
555,2016,3,4.07,9,106
555,2017,3,4.05,10,110
555,2018,3,3.75,11,101
555,2019,3,4.52,12,111
556,2011,3,3.6,1,114
556,2012,3,3.44,2,106
556,2013,3,4.45,3,106
556,2014,3,3.53,4,110
556,2015,3,3.68,5,121
556,2016,3,4.01,6,122
556,2017,3,3.39,7,102
556,2018,3,3.35,8,107
556,2019,3,3.6,9,121
557,2007,3,3.4,1,105
557,2008,3,3.36,2,109
557,2009,3,4.29,3,105
557,2010,3,4.17,4,121
557,2011,3,3.62,5,121
557,2012,3,3.96,6,124
557,2013,3,3.87,7,109
557,2014,3,2.8,8,103
557,2015,3,4.23,9,116
557,2016,3,3.95,10,104
557,2017,3,4.2,11,102
557,2018,3,3.6,12,110
557,2019,3,3.93,13,103
558,2012,3,3.64,1,122
558,2013,3,3.75,2,107
558,2014,3,3.93,3,111
558,2015,3,3.87,4,103
558,2016,3,3.37,5,104
558,2017,3,3.82,6,115
558,2018,3,3.69,7,110
558,2019,3,2.84,8,119
559,2011,3,3.25,1,113
559,2012,3,3.4,2,119
559,2013,3,3.52,3,112
559,2014,3,4.08,4,119
559,2015,3,3.35,5,105
559,2016,3,3.47,6,112
559,2017,3,4.29,7,106
559,2018,3,2.95,8,108
559,2019,3,4.05,9,102
560,2006,3,3.76,1,108
560,2007,3,4.05,2,120
560,2008,3,3.51,3,119
560,2009,3,3.64,4,108
560,2010,3,3.1,5,107
560,2011,3,4.39,6,105
560,2012,3,4.55,7,118
560,2013,3,3.84,8,115
560,2014,3,3.78,9,103
560,2015,3,3.03,10,117
560,2016,3,3.4,11,124
560,2017,3,4.38,12,120
560,2018,3,3.53,13,108
560,2019,3,4.41,14,116
561,2011,3,3.2,1,109
561,2012,3,3.54,2,105
561,2013,3,3.89,3,104
561,2014,3,3.8,4,108
561,2015,3,3.48,5,117
561,2016,3,3.97,6,111
561,2017,3,3.69,7,106
561,2018,3,3.87,8,111
561,2019,3,3.42,9,105
562,2011,3,4.24,1,119
562,2012,3,3.74,2,123
562,2013,3,4.21,3,124
562,2014,3,4.26,4,116
562,2015,3,4.36,5,107
562,2016,3,4.1,6,108
562,2017,3,2.97,7,117
562,2018,3,3.26,8,118
562,2019,3,3.92,9,105
563,2008,3,3.86,1,122
563,2009,3,3.55,2,116
563,2010,3,3.34,3,104
563,2011,3,3.25,4,104
563,2012,3,3.78,5,109
563,2013,3,3.08,6,118
563,2014,3,3.54,7,102
563,2015,3,4.23,8,116
563,2016,3,3.64,9,114
563,2017,3,3.09,10,120
563,2018,3,3.34,11,114
563,2019,3,4.2,12,122
564,2012,3,4.14,1,113
564,2013,3,4.15,2,104
564,2014,3,3.13,3,103
564,2015,3,3.76,4,111
564,2016,3,3.97,5,119
564,2017,3,3.82,6,105
564,2018,3,3.9,7,103
564,2019,3,3.19,8,114
565,2009,3,4.33,1,120
565,2010,3,3.73,2,101
565,2011,3,2.95,3,112
565,2012,3,3.67,4,112
565,2013,3,4.19,5,117
565,2014,3,4.46,6,107
565,2015,3,3.42,7,103
565,2016,3,3.88,8,110
565,2017,3,3.22,9,113
565,2018,3,4.01,10,106
565,2019,3,3.9,11,122
566,2011,3,3.47,1,112
566,2012,3,3.99,2,118
566,2013,3,4.27,3,104
566,2014,3,3.92,4,115
566,2015,3,3.64,5,124
566,2016,3,4,6,105
566,2017,3,3.84,7,112
566,2018,3,4.29,8,118
566,2019,3,2.68,9,117
567,2017,3,3.09,1,120
567,2018,3,4.02,2,107
567,2019,3,3.92,3,116
568,2015,3,4.08,1,120
568,2016,3,3.52,2,122
568,2017,3,3.86,3,105
568,2018,3,3.27,4,119
568,2019,3,3.69,5,114
569,2017,3,4.83,1,116
569,2018,3,4.45,2,120
569,2019,3,4.55,3,103
570,2010,3,3.64,1,114
570,2011,3,4.19,2,101
570,2012,3,4.41,3,104
570,2013,3,3.82,4,111
570,2014,3,3.77,5,116
570,2015,3,3.89,6,107
570,2016,3,4.12,7,117
570,2017,3,3.53,8,109
570,2018,3,3.51,9,121
570,2019,3,3.57,10,114
571,2014,3,3.43,1,124
571,2015,3,4.43,2,121
571,2016,3,3.35,3,124
571,2017,3,4.08,4,122
571,2018,3,3.85,5,103
571,2019,3,2.72,6,114
572,2016,3,3.93,1,123
572,2017,3,3.91,2,103
572,2018,3,4.09,3,114
572,2019,3,3.64,4,123
573,2009,3,4.13,1,123
573,2010,3,3.17,2,108
573,2011,3,2.87,3,108
573,2012,3,3.65,4,108
573,2013,3,3.39,5,110
573,2014,3,3.08,6,106
573,2015,3,3.77,7,110
573,2016,3,3.71,8,107
573,2017,3,3.42,9,111
573,2018,3,3.96,10,115
573,2019,3,4.75,11,119
574,2009,3,4.6,1,106
574,2010,3,2.31,2,103
574,2011,3,3.87,3,107
574,2012,3,4.8,4,104
574,2013,3,3.83,5,119
574,2014,3,4.94,6,106
574,2015,3,3.52,7,111
574,2016,3,3.15,8,117
574,2017,3,3.42,9,118
574,2018,3,3.6,10,109
574,2019,3,3.88,11,124
575,2010,3,3.46,1,115
575,2011,3,4.48,2,121
575,2012,3,3.61,3,120
575,2013,3,4.25,4,114
575,2014,3,3.23,5,102
575,2015,3,3.37,6,116
575,2016,3,3.92,7,102
575,2017,3,3.62,8,106
575,2018,3,3.05,9,120
575,2019,3,3.23,10,114
576,2005,3,3.83,1,113
576,2006,3,3.2,2,121
576,2007,3,4.43,3,114
576,2008,3,3.36,4,113
576,2009,3,3.89,5,108
576,2010,3,3.46,6,108
576,2011,3,3.76,7,115
576,2012,3,4.36,8,124
576,2013,3,3.54,9,106
576,2014,3,3.89,10,120
576,2015,3,3.31,11,105
576,2016,3,3.83,12,111
576,2017,3,3.45,13,105
576,2018,3,3.5,14,107
576,2019,3,4.06,15,115
577,2011,3,3.69,1,114
577,2012,3,4.53,2,105
577,2013,3,3.69,3,112
577,2014,3,3.87,4,106
577,2015,3,3.7,5,122
577,2016,3,3.98,6,113
577,2017,3,3.97,7,103
577,2018,3,3.48,8,119
577,2019,3,3.78,9,101
578,2015,3,3.43,1,101
578,2016,3,3.62,2,116
578,2017,3,3.61,3,108
578,2018,3,3.39,4,109
578,2019,3,3.6,5,120
579,2012,3,4.32,1,109
579,2013,3,3.46,2,108
579,2014,3,3.48,3,109
579,2015,3,4.68,4,105
579,2016,3,4.29,5,105
579,2017,3,4,6,107
579,2018,3,3.29,7,111
579,2019,3,3.31,8,108
580,2015,3,3.46,1,104
580,2016,3,3.84,2,112
580,2017,3,3.55,3,118
580,2018,3,3.54,4,109
580,2019,3,4.21,5,111
581,2006,3,4.16,1,115
581,2007,3,4.16,2,119
581,2008,3,3.87,3,124
581,2009,3,3.75,4,121
581,2010,3,3.69,5,106
581,2011,3,4.01,6,117
581,2012,3,4.09,7,122
581,2013,3,4.43,8,107
581,2014,3,3.94,9,106
581,2015,3,3.24,10,105
581,2016,3,3.44,11,108
581,2017,3,3.61,12,113
581,2018,3,3.74,13,107
581,2019,3,3.61,14,101
582,2007,3,3.23,1,116
582,2008,3,4.59,2,117
582,2009,3,3.14,3,106
582,2010,3,4.95,4,110
582,2011,3,3.43,5,111
582,2012,3,3.48,6,117
582,2013,3,3.58,7,113
582,2014,3,3.95,8,119
582,2015,3,4.2,9,120
582,2016,3,3.84,10,114
582,2017,3,4.23,11,121
582,2018,3,3.81,12,121
582,2019,3,3.34,13,112
583,2012,3,3.66,1,120
583,2013,3,4.21,2,118
583,2014,3,2.94,3,106
583,2015,3,4.25,4,107
583,2016,3,3.95,5,117
583,2017,3,3.97,6,116
583,2018,3,3.97,7,116
583,2019,3,3.22,8,121
584,2009,3,4.54,1,109
584,2010,3,4.07,2,123
584,2011,3,3.29,3,113
584,2012,3,4.77,4,116
584,2013,3,3.59,5,101
584,2014,3,3.43,6,123
584,2015,3,4.61,7,116
584,2016,3,4.16,8,110
584,2017,3,4.48,9,121
584,2018,3,4.24,10,107
584,2019,3,3.49,11,115
585,2014,3,3.49,1,117
585,2015,3,3.55,2,117
585,2016,3,3.08,3,121
585,2017,3,2.99,4,118
585,2018,3,4.23,5,108
585,2019,3,3.66,6,113
586,2009,3,3.54,1,105
586,2010,3,2.39,2,107
586,2011,3,2.38,3,108
586,2012,3,3.96,4,110
586,2013,3,3.46,5,119
586,2014,3,3.39,6,118
586,2015,3,3.18,7,113
586,2016,3,3.42,8,115
586,2017,3,4.4,9,101
586,2018,3,3.74,10,112
586,2019,3,3.9,11,114
587,2012,3,2.98,1,109
587,2013,3,3.49,2,116
587,2014,3,2.67,3,112
587,2015,3,3.44,4,115
587,2016,3,3.63,5,111
587,2017,3,2.96,6,101
587,2018,3,4.52,7,122
587,2019,3,3.53,8,107
588,2009,3,4.03,1,101
588,2010,3,4,2,111
588,2011,3,3.64,3,118
588,2012,3,3.29,4,109
588,2013,3,2.88,5,124
588,2014,3,3.53,6,122
588,2015,3,2.55,7,120
588,2016,3,4.03,8,124
588,2017,3,3.49,9,107
588,2018,3,3.1,10,111
588,2019,3,2.56,11,121
589,2010,3,3.42,1,106
589,2011,3,4.95,2,109
589,2012,3,3.92,3,114
589,2013,3,4.27,4,120
589,2014,3,3.31,5,123
589,2015,3,3.53,6,101
589,2016,3,2.89,7,109
589,2017,3,4.64,8,111
589,2018,3,4.44,9,112
589,2019,3,3.41,10,101
590,2008,3,3.65,1,121
590,2009,3,4.13,2,118
590,2010,3,4.45,3,114
590,2011,3,4.32,4,121
590,2012,3,3.37,5,115
590,2013,3,3.54,6,114
590,2014,3,3.13,7,104
590,2015,3,3.99,8,118
590,2016,3,4.14,9,107
590,2017,3,4.21,10,104
590,2018,3,3.62,11,109
590,2019,3,3.77,12,117
591,2007,3,3.2,1,111
591,2008,3,3.82,2,110
591,2009,3,4.31,3,122
591,2010,3,3.62,4,115
591,2011,3,2.92,5,118
591,2012,3,3.6,6,117
591,2013,3,4.25,7,112
591,2014,3,3.48,8,123
591,2015,3,3.94,9,103
591,2016,3,2.93,10,104
591,2017,3,3.12,11,114
591,2018,3,3.78,12,114
591,2019,3,4.34,13,105
592,2009,3,3.34,1,112
592,2010,3,4.33,2,114
592,2011,3,3.78,3,118
592,2012,3,3.9,4,116
592,2013,3,3.87,5,117
592,2014,3,3.18,6,108
592,2015,3,2.86,7,110
592,2016,3,4.71,8,103
592,2017,3,2.64,9,110
592,2018,3,3.28,10,115
592,2019,3,4.2,11,116
593,2007,3,4.5,1,104
593,2008,3,3.15,2,109
593,2009,3,4.08,3,112
593,2010,3,4.31,4,110
593,2011,3,4.52,5,112
593,2012,3,4.39,6,106
593,2013,3,4.57,7,109
593,2014,3,3.34,8,110
593,2015,3,4.1,9,113
593,2016,3,3.63,10,117
593,2017,3,3.13,11,110
593,2018,3,3.91,12,123
593,2019,3,4.09,13,121
594,2015,3,4.19,1,113
594,2016,3,3.03,2,108
594,2017,3,3.63,3,112
594,2018,3,3.46,4,109
594,2019,3,3.16,5,115
595,2013,3,3.4,1,118
595,2014,3,3.6,2,113
595,2015,3,3.61,3,114
595,2016,3,3.14,4,105
595,2017,3,4.17,5,122
595,2018,3,3.57,6,110
595,2019,3,2.82,7,108
596,2014,3,3.72,1,115
596,2015,3,4.32,2,111
596,2016,3,4.89,3,105
596,2017,3,4.42,4,119
596,2018,3,3.79,5,104
596,2019,3,3.58,6,103
597,2011,3,3.56,1,109
597,2012,3,3.77,2,108
597,2013,3,3.47,3,124
597,2014,3,4.35,4,124
597,2015,3,3.48,5,119
597,2016,3,4.02,6,114
597,2017,3,4.07,7,115
597,2018,3,3.74,8,109
597,2019,3,4.1,9,120
598,2015,3,3.24,1,111
598,2016,3,4.05,2,105
598,2017,3,3.84,3,103
598,2018,3,3.56,4,117
598,2019,3,3.77,5,105
599,2010,3,4.31,1,121
599,2011,3,3.61,2,107
599,2012,3,3.4,3,124
599,2013,3,3.66,4,111
599,2014,3,4.69,5,122
599,2015,3,3.73,6,123
599,2016,3,3.08,7,106
599,2017,3,3.46,8,109
599,2018,3,4.08,9,102
599,2019,3,3.59,10,121
600,2013,3,3.58,1,113
600,2014,3,2.59,2,122
600,2015,3,4.79,3,108
600,2016,3,3.62,4,105
600,2017,3,4.14,5,115
600,2018,3,4.27,6,123
600,2019,3,3.77,7,120
601,2008,3,2.84,1,116
601,2009,3,3.52,2,105
601,2010,3,4.16,3,121
601,2011,3,4.19,4,114
601,2012,3,3.73,5,106
601,2013,3,2.96,6,116
601,2014,3,3.06,7,122
601,2015,3,3.84,8,121
601,2016,3,3.57,9,105
601,2017,3,2.9,10,124
601,2018,3,3.54,11,105
601,2019,3,3.76,12,110
602,2007,3,3.37,1,101
602,2008,3,3.47,2,116
602,2009,3,4.29,3,101
602,2010,3,4.92,4,109
602,2011,3,3.69,5,115
602,2012,3,3.56,6,114
602,2013,3,3.21,7,112
602,2014,3,3.62,8,121
602,2015,3,3.41,9,102
602,2016,3,2.86,10,105
602,2017,3,3.31,11,105
602,2018,3,3.83,12,122
602,2019,3,3.94,13,123
603,2009,3,3.27,1,103
603,2010,3,3.57,2,118
603,2011,3,3.61,3,106
603,2012,3,3.85,4,118
603,2013,3,3.82,5,108
603,2014,3,4.65,6,109
603,2015,3,4.25,7,110
603,2016,3,4.22,8,111
603,2017,3,4.31,9,122
603,2018,3,4.35,10,111
603,2019,3,3.99,11,120
604,2015,3,4.11,1,111
604,2016,3,2.55,2,106
604,2017,3,4.05,3,107
604,2018,3,3.72,4,101
604,2019,3,3.87,5,107
605,2014,3,2.61,1,116
605,2015,3,3.14,2,110
605,2016,3,3.81,3,113
605,2017,3,3.43,4,118
605,2018,3,2.36,5,122
605,2019,3,3.53,6,124
606,2011,3,2.73,1,113
606,2012,3,4.59,2,104
606,2013,3,4.41,3,124
606,2014,3,3.11,4,116
606,2015,3,3.21,5,109
606,2016,3,3.36,6,122
606,2017,3,3.67,7,112
606,2018,3,3.29,8,113
606,2019,3,4.18,9,105
607,2009,3,2.88,1,124
607,2010,3,4.16,2,122
607,2011,3,3.81,3,102
607,2012,3,3.5,4,109
607,2013,3,4.03,5,111
607,2014,3,4.11,6,111
607,2015,3,4.42,7,102
607,2016,3,4.61,8,104
