id,p_start,exp_yr_count,job_title,department,grade,salary
589,2018,9,Data Scientist,Analytics Department,7,179106
589,2019,10,Data Scientist,Analytics Department,7,181134
590,2008,1,Backend Engineer II,IT Department,6,105785
590,2009,2,Backend Engineer II,IT Department,6,109803
590,2010,3,Backend Engineer II,IT Department,6,111815
590,2011,4,Backend Engineer II,IT Department,6,113829
590,2012,5,Backend Engineer II,IT Department,6,115845
590,2013,6,Backend Engineer II,IT Department,6,117863
590,2014,7,Sr Backend Engineer,IT Department,7,135650
590,2015,8,Sr Backend Engineer,IT Department,7,151770
590,2016,9,Sr Backend Engineer,IT Department,7,153794
590,2017,10,Sr Backend Engineer,IT Department,7,155820
590,2018,11,Sr Backend Engineer,IT Department,7,157848
590,2019,12,Team Lead,IT Department,8,181479
591,2007,1,Backend Engineer,IT Department,5,86028
591,2008,2,Backend Engineer,IT Department,5,90044
591,2009,3,Backend Engineer,IT Department,5,92055
591,2010,4,Backend Engineer,IT Department,5,94068
591,2011,5,Backend Engineer,IT Department,5,96083
591,2012,6,Backend Engineer,IT Department,5,98100
591,2013,7,Backend Engineer II,IT Department,6,105810
591,2014,8,Backend Engineer II,IT Department,6,121922
591,2015,9,Backend Engineer II,IT Department,6,123945
591,2016,10,Backend Engineer II,IT Department,6,125970
591,2017,11,Backend Engineer II,IT Department,6,127997
591,2018,12,Sr Backend Engineer,IT Department,7,135675
591,2019,13,Sr Backend Engineer,IT Department,7,161922
592,2009,1,Manager,Administration Department,9,169450
592,2010,2,Manager,Administration Department,9,173470
592,2011,3,Manager,Administration Department,9,175483
592,2012,4,Manager,Administration Department,9,177498
592,2013,5,Manager,Administration Department,9,179515
592,2014,6,Manager,Administration Department,9,181534
592,2015,7,Sr Manager,Administration Department,10,217344
592,2016,8,Sr Manager,Administration Department,10,233472
592,2017,9,Sr Manager,Administration Department,10,235497
592,2018,10,Sr Manager,Administration Department,10,237524
592,2019,11,Sr Manager,Administration Department,10,239553
593,2007,1,Backend Engineer,IT Department,5,86078
593,2008,2,Backend Engineer,IT Department,5,90094
593,2009,3,Backend Engineer,IT Department,5,92105
593,2010,4,Backend Engineer,IT Department,5,94118
593,2011,5,Backend Engineer,IT Department,5,96133
593,2012,6,Backend Engineer,IT Department,5,98150
593,2013,7,Backend Engineer II,IT Department,6,105860
593,2014,8,Backend Engineer II,IT Department,6,121972
593,2015,9,Backend Engineer II,IT Department,6,123995
593,2016,10,Backend Engineer II,IT Department,6,126020
593,2017,11,Backend Engineer II,IT Department,6,128047
593,2018,12,Sr Backend Engineer,IT Department,7,135725
593,2019,13,Sr Backend Engineer,IT Department,7,161972
594,2015,1,Sr Backend Engineer,IT Department,7,135750
594,2016,2,Sr Backend Engineer,IT Department,7,139782
594,2017,3,Sr Backend Engineer,IT Department,7,141801
594,2018,4,Sr Backend Engineer,IT Department,7,143822
594,2019,5,Sr Backend Engineer,IT Department,7,145845
595,2013,1,Backend Engineer,IT Department,5,86128
595,2014,2,Backend Engineer,IT Department,5,90156
595,2015,3,Backend Engineer,IT Department,5,92173
595,2016,4,Backend Engineer,IT Department,5,94192
595,2017,5,Backend Engineer,IT Department,5,96213
595,2018,6,Backend Engineer,IT Department,5,98236
595,2019,7,Backend Engineer II,IT Department,6,105910
596,2014,1,Associate Data Analyst,Analytics Department,4,77462
596,2015,2,Associate Data Analyst,Analytics Department,4,81492
596,2016,3,Associate Data Analyst,Analytics Department,4,83510
596,2017,4,Associate Data Analyst,Analytics Department,4,85530
596,2018,5,Associate Data Analyst,Analytics Department,4,87552
596,2019,6,Associate Data Analyst,Analytics Department,4,89576
597,2011,1,Backend Engineer,IT Department,5,86178
597,2012,2,Backend Engineer,IT Department,5,90202
597,2013,3,Backend Engineer,IT Department,5,92217
597,2014,4,Backend Engineer,IT Department,5,94234
597,2015,5,Backend Engineer,IT Department,5,96253
597,2016,6,Backend Engineer,IT Department,5,98274
597,2017,7,Backend Engineer II,IT Department,6,105960
597,2018,8,Backend Engineer II,IT Department,6,122104
597,2019,9,Backend Engineer II,IT Department,6,124131
598,2015,1,Data Analyst II,Analytics Department,6,127357
598,2016,2,Data Analyst II,Analytics Department,6,131389
598,2017,3,Data Analyst II,Analytics Department,6,133408
598,2018,4,Data Analyst II,Analytics Department,6,135429
598,2019,5,Data Analyst II,Analytics Department,6,137452
599,2010,1,Data Analyst II,Analytics Department,6,127377
599,2011,2,Data Analyst II,Analytics Department,6,131399
599,2012,3,Data Analyst II,Analytics Department,6,133413
599,2013,4,Data Analyst II,Analytics Department,6,135429
599,2014,5,Data Analyst II,Analytics Department,6,137447
599,2015,6,Data Analyst II,Analytics Department,6,139467
599,2016,7,Data Scientist,Analytics Department,7,161144
599,2017,8,Data Scientist,Analytics Department,7,177280
599,2018,9,Data Scientist,Analytics Department,7,179306
599,2019,10,Data Scientist,Analytics Department,7,181334
600,2013,1,Backend Engineer,IT Department,5,86253
600,2014,2,Backend Engineer,IT Department,5,90281
600,2015,3,Backend Engineer,IT Department,5,92298
600,2016,4,Backend Engineer,IT Department,5,94317
600,2017,5,Backend Engineer,IT Department,5,96338
600,2018,6,Backend Engineer,IT Department,5,98361
600,2019,7,Backend Engineer II,IT Department,6,106035
601,2008,1,Manager,Administration Department,9,169630
601,2009,2,Manager,Administration Department,9,173648
601,2010,3,Manager,Administration Department,9,175660
601,2011,4,Manager,Administration Department,9,177674
601,2012,5,Manager,Administration Department,9,179690
601,2013,6,Manager,Administration Department,9,181708
601,2014,7,Sr Manager,Administration Department,10,217524
601,2015,8,Sr Manager,Administration Department,10,233644
601,2016,9,Sr Manager,Administration Department,10,235668
601,2017,10,Sr Manager,Administration Department,10,237694
601,2018,11,Sr Manager,Administration Department,10,239722
601,2019,12,Director,Administration Department,12,434618
602,2007,1,Associate Frontend Engineer,IT Department,4,40809
602,2008,2,Associate Frontend Engineer,IT Department,4,44825
602,2009,3,Associate Frontend Engineer,IT Department,4,46836
602,2010,4,Associate Frontend Engineer,IT Department,4,48849
602,2011,5,Associate Frontend Engineer,IT Department,4,50864
602,2012,6,Associate Frontend Engineer,IT Department,4,52881
602,2013,7,Frontend Engineer,IT Department,5,56462
602,2014,8,Frontend Engineer,IT Department,5,72574
602,2015,9,Frontend Engineer,IT Department,5,74597
602,2016,10,Frontend Engineer,IT Department,5,76622
602,2017,11,Frontend Engineer,IT Department,5,78649
602,2018,12,Frontend Engineer II,IT Department,6,81256
602,2019,13,Frontend Engineer II,IT Department,6,107503
603,2009,1,Backend Engineer II,IT Department,6,106110
603,2010,2,Backend Engineer II,IT Department,6,110130
603,2011,3,Backend Engineer II,IT Department,6,112143
603,2012,4,Backend Engineer II,IT Department,6,114158
603,2013,5,Backend Engineer II,IT Department,6,116175
603,2014,6,Backend Engineer II,IT Department,6,118194
603,2015,7,Sr Backend Engineer,IT Department,7,135975
603,2016,8,Sr Backend Engineer,IT Department,7,152103
603,2017,9,Sr Backend Engineer,IT Department,7,154128
603,2018,10,Sr Backend Engineer,IT Department,7,156155
603,2019,11,Sr Backend Engineer,IT Department,7,158184
604,2015,1,Data Analyst II,Analytics Department,6,127477
604,2016,2,Data Analyst II,Analytics Department,6,131509
604,2017,3,Data Analyst II,Analytics Department,6,133528
604,2018,4,Data Analyst II,Analytics Department,6,135549
604,2019,5,Data Analyst II,Analytics Department,6,137572
605,2014,1,Backend Engineer,IT Department,5,86378
605,2015,2,Backend Engineer,IT Department,5,90408
605,2016,3,Backend Engineer,IT Department,5,92426
605,2017,4,Backend Engineer,IT Department,5,94446
605,2018,5,Backend Engineer,IT Department,5,96468
605,2019,6,Backend Engineer,IT Department,5,98492
606,2011,1,Sr Backend Engineer,IT Department,7,136050
606,2012,2,Sr Backend Engineer,IT Department,7,140074
606,2013,3,Sr Backend Engineer,IT Department,7,142089
606,2014,4,Sr Backend Engineer,IT Department,7,144106
606,2015,5,Sr Backend Engineer,IT Department,7,146125
606,2016,6,Sr Backend Engineer,IT Department,7,148146
606,2017,7,Team Lead,IT Department,8,181799
606,2018,8,Team Lead,IT Department,8,197943
606,2019,9,Team Lead,IT Department,8,199970
607,2009,1,Associate Frontend Engineer,IT Department,4,40684
607,2010,2,Associate Frontend Engineer,IT Department,4,44704
607,2011,3,Associate Frontend Engineer,IT Department,4,46717
607,2012,4,Associate Frontend Engineer,IT Department,4,48732
607,2013,5,Associate Frontend Engineer,IT Department,4,50749
607,2014,6,Associate Frontend Engineer,IT Department,4,52768
607,2015,7,Frontend Engineer,IT Department,5,56337
607,2016,8,Frontend Engineer,IT Department,5,72465
607,2017,9,Frontend Engineer,IT Department,5,74490
607,2018,10,Frontend Engineer,IT Department,5,76517
607,2019,11,Frontend Engineer,IT Department,5,78546
608,2011,1,Backend Engineer,IT Department,5,86453
608,2012,2,Backend Engineer,IT Department,5,90477
608,2013,3,Backend Engineer,IT Department,5,92492
608,2014,4,Backend Engineer,IT Department,5,94509
608,2015,5,Backend Engineer,IT Department,5,96528
608,2016,6,Backend Engineer,IT Department,5,98549
608,2017,7,Backend Engineer II,IT Department,6,106235
608,2018,8,Backend Engineer II,IT Department,6,122379
608,2019,9,Backend Engineer II,IT Department,6,124406
609,2017,1,Data Analyst II,Analytics Department,6,127577
609,2018,2,Data Analyst II,Analytics Department,6,131613
609,2019,3,Data Analyst II,Analytics Department,6,133634
610,2011,1,Sr Backend Engineer,IT Department,7,136150
610,2012,2,Sr Backend Engineer,IT Department,7,140174
610,2013,3,Sr Backend Engineer,IT Department,7,142189
610,2014,4,Sr Backend Engineer,IT Department,7,144206
610,2015,5,Sr Backend Engineer,IT Department,7,146225
610,2016,6,Sr Backend Engineer,IT Department,7,148246
610,2017,7,Team Lead,IT Department,8,181879
610,2018,8,Team Lead,IT Department,8,198023
610,2019,9,Team Lead,IT Department,8,200050
611,2008,1,Backend Engineer II,IT Department,6,106310
611,2009,2,Backend Engineer II,IT Department,6,110328
611,2010,3,Backend Engineer II,IT Department,6,112340
611,2011,4,Backend Engineer II,IT Department,6,114354
611,2012,5,Backend Engineer II,IT Department,6,116370
611,2013,6,Backend Engineer II,IT Department,6,118388
611,2014,7,Sr Backend Engineer,IT Department,7,136175
611,2015,8,Sr Backend Engineer,IT Department,7,152295
611,2016,9,Sr Backend Engineer,IT Department,7,154319
611,2017,10,Sr Backend Engineer,IT Department,7,156345
611,2018,11,Sr Backend Engineer,IT Department,7,158373
611,2019,12,Team Lead,IT Department,8,181899
612,2010,1,Associate Data Analyst,Analytics Department,4,77762
612,2011,2,Associate Data Analyst,Analytics Department,4,81784
612,2012,3,Associate Data Analyst,Analytics Department,4,83798
612,2013,4,Associate Data Analyst,Analytics Department,4,85814
612,2014,5,Associate Data Analyst,Analytics Department,4,87832
612,2015,6,Associate Data Analyst,Analytics Department,4,89852
612,2016,7,Data Analyst,Analytics Department,5,100384
612,2017,8,Data Analyst,Analytics Department,5,116520
612,2018,9,Data Analyst,Analytics Department,5,118546
612,2019,10,Data Analyst,Analytics Department,5,120574
613,2011,1,Sr Backend Engineer,IT Department,7,136225
613,2012,2,Sr Backend Engineer,IT Department,7,140249
613,2013,3,Sr Backend Engineer,IT Department,7,142264
613,2014,4,Sr Backend Engineer,IT Department,7,144281
613,2015,5,Sr Backend Engineer,IT Department,7,146300
613,2016,6,Sr Backend Engineer,IT Department,7,148321
613,2017,7,Team Lead,IT Department,8,181939
613,2018,8,Team Lead,IT Department,8,198083
613,2019,9,Team Lead,IT Department,8,200110
614,2009,1,Associate Data Analyst,Analytics Department,4,77797
614,2010,2,Associate Data Analyst,Analytics Department,4,81817
614,2011,3,Associate Data Analyst,Analytics Department,4,83830
614,2012,4,Associate Data Analyst,Analytics Department,4,85845
614,2013,5,Associate Data Analyst,Analytics Department,4,87862
614,2014,6,Associate Data Analyst,Analytics Department,4,89881
614,2015,7,Data Analyst,Analytics Department,5,100424
614,2016,8,Data Analyst,Analytics Department,5,116552
614,2017,9,Data Analyst,Analytics Department,5,118577
614,2018,10,Data Analyst,Analytics Department,5,120604
614,2019,11,Data Analyst,Analytics Department,5,122633
615,2011,1,Frontend Engineer II,IT Department,6,80931
615,2012,2,Frontend Engineer II,IT Department,6,84955
615,2013,3,Frontend Engineer II,IT Department,6,86970
615,2014,4,Frontend Engineer II,IT Department,6,88987
615,2015,5,Frontend Engineer II,IT Department,6,91006
615,2016,6,Frontend Engineer II,IT Department,6,93027
615,2017,7,Sr Frontend Engineer,IT Department,7,104807
615,2018,8,Sr Frontend Engineer,IT Department,7,120951
615,2019,9,Sr Frontend Engineer,IT Department,7,122978
616,2008,1,Associate Data Analyst,Analytics Department,4,77832
616,2009,2,Associate Data Analyst,Analytics Department,4,81850
616,2010,3,Associate Data Analyst,Analytics Department,4,83862
616,2011,4,Associate Data Analyst,Analytics Department,4,85876
616,2012,5,Associate Data Analyst,Analytics Department,4,87892
616,2013,6,Associate Data Analyst,Analytics Department,4,89910
616,2014,7,Data Analyst,Analytics Department,5,100464
616,2015,8,Data Analyst,Analytics Department,5,116584
616,2016,9,Data Analyst,Analytics Department,5,118608
616,2017,10,Data Analyst,Analytics Department,5,120634
616,2018,11,Data Analyst,Analytics Department,5,122662
616,2019,12,Data Analyst II,Analytics Department,6,127717
617,2011,1,Sr Backend Engineer,IT Department,7,136325
617,2012,2,Sr Backend Engineer,IT Department,7,140349
617,2013,3,Sr Backend Engineer,IT Department,7,142364
617,2014,4,Sr Backend Engineer,IT Department,7,144381
617,2015,5,Sr Backend Engineer,IT Department,7,146400
617,2016,6,Sr Backend Engineer,IT Department,7,148421
617,2017,7,Team Lead,IT Department,8,182019
617,2018,8,Team Lead,IT Department,8,198163
617,2019,9,Team Lead,IT Department,8,200190
618,2009,1,Associate Frontend Engineer,IT Department,4,40409
618,2010,2,Associate Frontend Engineer,IT Department,4,44429
618,2011,3,Associate Frontend Engineer,IT Department,4,46442
618,2012,4,Associate Frontend Engineer,IT Department,4,48457
618,2013,5,Associate Frontend Engineer,IT Department,4,50474
618,2014,6,Associate Frontend Engineer,IT Department,4,52493
618,2015,7,Frontend Engineer,IT Department,5,56062
618,2016,8,Frontend Engineer,IT Department,5,72190
618,2017,9,Frontend Engineer,IT Department,5,74215
618,2018,10,Frontend Engineer,IT Department,5,76242
618,2019,11,Frontend Engineer,IT Department,5,78271
619,2008,1,Associate Frontend Engineer,IT Department,4,40384
619,2009,2,Associate Frontend Engineer,IT Department,4,44402
619,2010,3,Associate Frontend Engineer,IT Department,4,46414
619,2011,4,Associate Frontend Engineer,IT Department,4,48428
619,2012,5,Associate Frontend Engineer,IT Department,4,50444
619,2013,6,Associate Frontend Engineer,IT Department,4,52462
619,2014,7,Frontend Engineer,IT Department,5,56037
619,2015,8,Frontend Engineer,IT Department,5,72157
619,2016,9,Frontend Engineer,IT Department,5,74181
619,2017,10,Frontend Engineer,IT Department,5,76207
619,2018,11,Frontend Engineer,IT Department,5,78235
619,2019,12,Frontend Engineer II,IT Department,6,80831
620,2005,1,Associate Frontend Engineer,IT Department,4,40359
620,2006,2,Associate Frontend Engineer,IT Department,4,44371
620,2007,3,Associate Frontend Engineer,IT Department,4,46380
620,2008,4,Associate Frontend Engineer,IT Department,4,48391
620,2009,5,Associate Frontend Engineer,IT Department,4,50404
620,2010,6,Associate Frontend Engineer,IT Department,4,52419
620,2011,7,Frontend Engineer,IT Department,5,56012
620,2012,8,Frontend Engineer,IT Department,5,72108
620,2013,9,Frontend Engineer,IT Department,5,74129
620,2014,10,Frontend Engineer,IT Department,5,76152
620,2015,11,Frontend Engineer,IT Department,5,78177
620,2016,12,Frontend Engineer II,IT Department,6,80806
620,2017,13,Frontend Engineer II,IT Department,6,107027
620,2018,14,Frontend Engineer II,IT Department,6,109058
620,2019,15,Frontend Engineer II,IT Department,6,111091
621,2012,1,Data Analyst II,Analytics Department,6,127817
621,2013,2,Data Analyst II,Analytics Department,6,131843
621,2014,3,Data Analyst II,Analytics Department,6,133859
621,2015,4,Data Analyst II,Analytics Department,6,135877
621,2016,5,Data Analyst II,Analytics Department,6,137897
621,2017,6,Data Analyst II,Analytics Department,6,139919
621,2018,7,Data Scientist,Analytics Department,7,161584
621,2019,8,Data Scientist,Analytics Department,7,177736
622,2015,1,Assistant Manager,Administration Department,7,139613
622,2016,2,Assistant Manager,Administration Department,7,143645
622,2017,3,Assistant Manager,Administration Department,7,145664
622,2018,4,Assistant Manager,Administration Department,7,147685
622,2019,5,Assistant Manager,Administration Department,7,149708
623,2016,1,Data Analyst II,Analytics Department,6,127857
623,2017,2,Data Analyst II,Analytics Department,6,131891
623,2018,3,Data Analyst II,Analytics Department,6,133911
623,2019,4,Data Analyst II,Analytics Department,6,135933
624,2016,1,Sr Backend Engineer,IT Department,7,136500
624,2017,2,Sr Backend Engineer,IT Department,7,140534
624,2018,3,Sr Backend Engineer,IT Department,7,142554
624,2019,4,Sr Backend Engineer,IT Department,7,144576
625,2010,1,Backend Engineer,IT Department,5,86878
625,2011,2,Backend Engineer,IT Department,5,90900
625,2012,3,Backend Engineer,IT Department,5,92914
625,2013,4,Backend Engineer,IT Department,5,94930
625,2014,5,Backend Engineer,IT Department,5,96948
625,2015,6,Backend Engineer,IT Department,5,98968
625,2016,7,Backend Engineer II,IT Department,6,106660
625,2017,8,Backend Engineer II,IT Department,6,122796
625,2018,9,Backend Engineer II,IT Department,6,124822
625,2019,10,Backend Engineer II,IT Department,6,126850
626,2015,1,Sr Backend Engineer,IT Department,7,136550
626,2016,2,Sr Backend Engineer,IT Department,7,140582
626,2017,3,Sr Backend Engineer,IT Department,7,142601
626,2018,4,Sr Backend Engineer,IT Department,7,144622
626,2019,5,Sr Backend Engineer,IT Department,7,146645
627,2013,1,Associate Frontend Engineer,IT Department,4,40184
627,2014,2,Associate Frontend Engineer,IT Department,4,44212
627,2015,3,Associate Frontend Engineer,IT Department,4,46229
627,2016,4,Associate Frontend Engineer,IT Department,4,48248
627,2017,5,Associate Frontend Engineer,IT Department,4,50269
627,2018,6,Associate Frontend Engineer,IT Department,4,52292
627,2019,7,Frontend Engineer,IT Department,5,55837
628,2015,1,Associate Data Analyst,Analytics Department,4,78107
628,2016,2,Associate Data Analyst,Analytics Department,4,82139
628,2017,3,Associate Data Analyst,Analytics Department,4,84158
628,2018,4,Associate Data Analyst,Analytics Department,4,86179
628,2019,5,Associate Data Analyst,Analytics Department,4,88202
629,2011,1,Sr Backend Engineer,IT Department,7,136625
629,2012,2,Sr Backend Engineer,IT Department,7,140649
629,2013,3,Sr Backend Engineer,IT Department,7,142664
629,2014,4,Sr Backend Engineer,IT Department,7,144681
629,2015,5,Sr Backend Engineer,IT Department,7,146700
629,2016,6,Sr Backend Engineer,IT Department,7,148721
629,2017,7,Team Lead,IT Department,8,182259
629,2018,8,Team Lead,IT Department,8,198403
629,2019,9,Team Lead,IT Department,8,200430
630,2011,1,Backend Engineer,IT Department,5,87003
630,2012,2,Backend Engineer,IT Department,5,91027
630,2013,3,Backend Engineer,IT Department,5,93042
630,2014,4,Backend Engineer,IT Department,5,95059
630,2015,5,Backend Engineer,IT Department,5,97078
630,2016,6,Backend Engineer,IT Department,5,99099
630,2017,7,Backend Engineer II,IT Department,6,106785
630,2018,8,Backend Engineer II,IT Department,6,122929
630,2019,9,Backend Engineer II,IT Department,6,124956
631,2012,1,Assistant Manager,Administration Department,7,139793
631,2013,2,Assistant Manager,Administration Department,7,143819
631,2014,3,Assistant Manager,Administration Department,7,145835
631,2015,4,Assistant Manager,Administration Department,7,147853
631,2016,5,Assistant Manager,Administration Department,7,149873
631,2017,6,Assistant Manager,Administration Department,7,151895
631,2018,7,Manager,Administration Department,9,170230
631,2019,8,Manager,Administration Department,9,186382
632,2014,1,Backend Engineer,IT Department,5,87053
632,2015,2,Backend Engineer,IT Department,5,91083
632,2016,3,Backend Engineer,IT Department,5,93101
632,2017,4,Backend Engineer,IT Department,5,95121
632,2018,5,Backend Engineer,IT Department,5,97143
632,2019,6,Backend Engineer,IT Department,5,99167
633,2006,1,Backend Engineer,IT Department,5,87078
633,2007,2,Backend Engineer,IT Department,5,91092
633,2008,3,Backend Engineer,IT Department,5,93102
633,2009,4,Backend Engineer,IT Department,5,95114
633,2010,5,Backend Engineer,IT Department,5,97128
633,2011,6,Backend Engineer,IT Department,5,99144
633,2012,7,Backend Engineer II,IT Department,6,106860
633,2013,8,Backend Engineer II,IT Department,6,122964
633,2014,9,Backend Engineer II,IT Department,6,124986
633,2015,10,Backend Engineer II,IT Department,6,127010
633,2016,11,Backend Engineer II,IT Department,6,129036
633,2017,12,Sr Backend Engineer,IT Department,7,136725
633,2018,13,Sr Backend Engineer,IT Department,7,162959
633,2019,14,Sr Backend Engineer,IT Department,7,164991
634,2008,1,Backend Engineer,IT Department,5,87103
634,2009,2,Backend Engineer,IT Department,5,91121
634,2010,3,Backend Engineer,IT Department,5,93133
634,2011,4,Backend Engineer,IT Department,5,95147
634,2012,5,Backend Engineer,IT Department,5,97163
634,2013,6,Backend Engineer,IT Department,5,99181
634,2014,7,Backend Engineer II,IT Department,6,106885
634,2015,8,Backend Engineer II,IT Department,6,123005
634,2016,9,Backend Engineer II,IT Department,6,125029
634,2017,10,Backend Engineer II,IT Department,6,127055
634,2018,11,Backend Engineer II,IT Department,6,129083
634,2019,12,Sr Backend Engineer,IT Department,7,136750
635,2010,1,Data Analyst II,Analytics Department,6,128097
635,2011,2,Data Analyst II,Analytics Department,6,132119
635,2012,3,Data Analyst II,Analytics Department,6,134133
635,2013,4,Data Analyst II,Analytics Department,6,136149
635,2014,5,Data Analyst II,Analytics Department,6,138167
635,2015,6,Data Analyst II,Analytics Department,6,140187
635,2016,7,Data Scientist,Analytics Department,7,161864
635,2017,8,Data Scientist,Analytics Department,7,178000
635,2018,9,Data Scientist,Analytics Department,7,180026
635,2019,10,Data Scientist,Analytics Department,7,182054
636,2011,1,Frontend Engineer II,IT Department,6,80406
636,2012,2,Frontend Engineer II,IT Department,6,84430
636,2013,3,Frontend Engineer II,IT Department,6,86445
636,2014,4,Frontend Engineer II,IT Department,6,88462
636,2015,5,Frontend Engineer II,IT Department,6,90481
636,2016,6,Frontend Engineer II,IT Department,6,92502
636,2017,7,Sr Frontend Engineer,IT Department,7,104282
636,2018,8,Sr Frontend Engineer,IT Department,7,120426
636,2019,9,Sr Frontend Engineer,IT Department,7,122453
637,2015,1,Backend Engineer,IT Department,5,87178
637,2016,2,Backend Engineer,IT Department,5,91210
637,2017,3,Backend Engineer,IT Department,5,93229
637,2018,4,Backend Engineer,IT Department,5,95250
637,2019,5,Backend Engineer,IT Department,5,97273
638,2005,1,Backend Engineer,IT Department,5,87203
638,2006,2,Backend Engineer,IT Department,5,91215
638,2007,3,Backend Engineer,IT Department,5,93224
638,2008,4,Backend Engineer,IT Department,5,95235
638,2009,5,Backend Engineer,IT Department,5,97248
638,2010,6,Backend Engineer,IT Department,5,99263
638,2011,7,Backend Engineer II,IT Department,6,106985
638,2012,8,Backend Engineer II,IT Department,6,123081
638,2013,9,Backend Engineer II,IT Department,6,125102
638,2014,10,Backend Engineer II,IT Department,6,127125
638,2015,11,Backend Engineer II,IT Department,6,129150
638,2016,12,Sr Backend Engineer,IT Department,7,136850
638,2017,13,Sr Backend Engineer,IT Department,7,163071
638,2018,14,Sr Backend Engineer,IT Department,7,165102
638,2019,15,Sr Backend Engineer,IT Department,7,167135
639,2009,1,Backend Engineer,IT Department,5,87228
639,2010,2,Backend Engineer,IT Department,5,91248
639,2011,3,Backend Engineer,IT Department,5,93261
639,2012,4,Backend Engineer,IT Department,5,95276
639,2013,5,Backend Engineer,IT Department,5,97293
639,2014,6,Backend Engineer,IT Department,5,99312
639,2015,7,Backend Engineer II,IT Department,6,107010
639,2016,8,Backend Engineer II,IT Department,6,123138
639,2017,9,Backend Engineer II,IT Department,6,125163
639,2018,10,Backend Engineer II,IT Department,6,127190
639,2019,11,Backend Engineer II,IT Department,6,129219
640,2009,1,Backend Engineer II,IT Department,6,107035
640,2010,2,Backend Engineer II,IT Department,6,111055
640,2011,3,Backend Engineer II,IT Department,6,113068
640,2012,4,Backend Engineer II,IT Department,6,115083
640,2013,5,Backend Engineer II,IT Department,6,117100
640,2014,6,Backend Engineer II,IT Department,6,119119
640,2015,7,Sr Backend Engineer,IT Department,7,136900
640,2016,8,Sr Backend Engineer,IT Department,7,153028
640,2017,9,Sr Backend Engineer,IT Department,7,155053
640,2018,10,Sr Backend Engineer,IT Department,7,157080
640,2019,11,Sr Backend Engineer,IT Department,7,159109
641,2011,1,Backend Engineer,IT Department,5,87278
641,2012,2,Backend Engineer,IT Department,5,91302
641,2013,3,Backend Engineer,IT Department,5,93317
641,2014,4,Backend Engineer,IT Department,5,95334
641,2015,5,Backend Engineer,IT Department,5,97353
641,2016,6,Backend Engineer,IT Department,5,99374
641,2017,7,Backend Engineer II,IT Department,6,107060
641,2018,8,Backend Engineer II,IT Department,6,123204
641,2019,9,Backend Engineer II,IT Department,6,125231
642,2016,1,Sr Manager,Administration Department,10,218344
642,2017,2,Sr Manager,Administration Department,10,222378
642,2018,3,Sr Manager,Administration Department,10,224398
642,2019,4,Sr Manager,Administration Department,10,226420
643,2009,1,Frontend Engineer,IT Department,5,55437
643,2010,2,Frontend Engineer,IT Department,5,59457
643,2011,3,Frontend Engineer,IT Department,5,61470
643,2012,4,Frontend Engineer,IT Department,5,63485
643,2013,5,Frontend Engineer,IT Department,5,65502
643,2014,6,Frontend Engineer,IT Department,5,67521
643,2015,7,Frontend Engineer II,IT Department,6,80231
643,2016,8,Frontend Engineer II,IT Department,6,96359
643,2017,9,Frontend Engineer II,IT Department,6,98384
643,2018,10,Frontend Engineer II,IT Department,6,100411
643,2019,11,Frontend Engineer II,IT Department,6,102440
644,2010,1,Associate Data Analyst,Analytics Department,4,78402
644,2011,2,Associate Data Analyst,Analytics Department,4,82424
644,2012,3,Associate Data Analyst,Analytics Department,4,84438
644,2013,4,Associate Data Analyst,Analytics Department,4,86454
644,2014,5,Associate Data Analyst,Analytics Department,4,88472
644,2015,6,Associate Data Analyst,Analytics Department,4,90492
644,2016,7,Data Analyst,Analytics Department,5,101024
644,2017,8,Data Analyst,Analytics Department,5,117160
644,2018,9,Data Analyst,Analytics Department,5,119186
644,2019,10,Data Analyst,Analytics Department,5,121214
645,2012,1,Sr Backend Engineer,IT Department,7,137025
645,2013,2,Sr Backend Engineer,IT Department,7,141051
645,2014,3,Sr Backend Engineer,IT Department,7,143067
645,2015,4,Sr Backend Engineer,IT Department,7,145085
645,2016,5,Sr Backend Engineer,IT Department,7,147105
645,2017,6,Sr Backend Engineer,IT Department,7,149127
645,2018,7,Team Lead,IT Department,8,182579
645,2019,8,Team Lead,IT Department,8,198731
646,2010,1,Associate Frontend Engineer,IT Department,4,39709
646,2011,2,Associate Frontend Engineer,IT Department,4,43731
646,2012,3,Associate Frontend Engineer,IT Department,4,45745
646,2013,4,Associate Frontend Engineer,IT Department,4,47761
646,2014,5,Associate Frontend Engineer,IT Department,4,49779
646,2015,6,Associate Frontend Engineer,IT Department,4,51799
646,2016,7,Frontend Engineer,IT Department,5,55362
646,2017,8,Frontend Engineer,IT Department,5,71498
646,2018,9,Frontend Engineer,IT Department,5,73524
646,2019,10,Frontend Engineer,IT Department,5,75552
647,2014,1,Associate Data Analyst,Analytics Department,4,78482
647,2015,2,Associate Data Analyst,Analytics Department,4,82512
647,2016,3,Associate Data Analyst,Analytics Department,4,84530
647,2017,4,Associate Data Analyst,Analytics Department,4,86550
647,2018,5,Associate Data Analyst,Analytics Department,4,88572
647,2019,6,Associate Data Analyst,Analytics Department,4,90596
648,2010,1,Associate Frontend Engineer,IT Department,4,39659
648,2011,2,Associate Frontend Engineer,IT Department,4,43681
648,2012,3,Associate Frontend Engineer,IT Department,4,45695
